context_length,alpha,beta,adapt,chars_processed,time_microsec,bpc
5,49,77,1,8500000,1687505,0
5,49,77,1,9000000,1786385,0
5,49,77,1,9500000,1885985,0
5,49,77,1,10000000,1984183,0
5,49,77,1,10500000,2083636,0
5,49,77,1,11000000,2181540,0
5,49,77,1,11500000,2280296,0
5,49,77,1,12000000,2378658,0
5,49,77,1,12500000,2476877,0
5,49,77,1,13000000,2573253,0
5,49,77,1,13500000,2670939,0
5,49,77,1,14000000,2770595,0
5,49,77,1,14500000,2863875,0
5,49,77,1,15000000,2961409,0
5,49,77,1,15500000,3057926,0
5,49,77,1,16000000,3154729,0
5,49,77,1,16500000,3249052,0
5,49,77,1,17000000,3345975,0
5,49,77,1,17500000,3442316,0
5,49,77,1,18000000,3539511,0
5,49,77,1,18500000,3634431,0
5,49,77,1,19000000,3730168,0
5,49,77,1,19500000,3825551,0
5,49,77,1,20000000,3923337,0
5,49,77,1,20500000,4020067,0
5,49,77,1,21000000,4117468,0
5,49,77,1,21500000,4212935,0
5,49,77,1,22000000,4310735,0
5,49,77,1,22500000,4404855,0
5,49,77,1,23000000,4499236,0
5,49,77,1,23500000,4593602,0
5,49,77,1,24000000,4687037,0
5,49,77,1,24500000,4779574,0
5,49,77,1,25000000,4874579,0
5,49,77,1,25500000,4970154,0
5,49,77,1,26000000,5065337,0
5,49,77,1,26500000,5161312,0
5,49,77,1,27000000,5255587,0
5,49,77,1,27500000,5350564,0
5,49,77,1,28000000,5445911,0
5,49,77,1,28500000,5540548,0
5,49,77,1,29000000,5637143,0
5,49,77,1,29500000,5732660,0
5,49,77,1,30000000,5829872,0
5,49,77,1,30500000,5925455,0
5,49,77,1,31000000,6023116,0
5,49,77,1,31500000,6119483,0
5,49,77,1,32000000,6216014,0
5,49,77,1,32500000,6311958,0
5,49,77,1,33000000,6407549,0
5,49,77,1,33500000,6504424,0
5,49,77,1,34000000,6599617,0
5,49,77,1,34500000,6693654,0
5,49,77,1,35000000,6788183,0
5,49,77,1,35500000,6883816,0
5,49,77,1,36000000,6980087,0
5,49,77,1,36500000,7074193,0
5,49,77,1,37000000,7167971,0
5,49,77,1,37500000,7264886,0
5,49,77,1,38000000,7361397,0
5,49,77,1,38500000,7457499,0
5,49,77,1,39000000,7553739,0
5,49,77,1,39500000,7649468,0
5,49,77,1,40000000,7746345,0
5,49,77,1,40500000,7843222,0
5,49,77,1,41000000,7939607,0
5,49,77,1,41500000,8035435,0
5,49,77,1,42000000,8133089,0
5,49,77,1,42500000,8227159,0
5,49,77,1,43000000,8321117,0
5,49,77,1,43500000,8413238,0
5,49,77,1,44000000,8508936,0
5,49,77,1,44500000,8604434,0
5,49,77,1,45000000,8698481,0
5,49,77,1,45500000,8793671,0
5,49,77,1,46000000,8889333,0
5,49,77,1,46500000,8986907,0
5,49,77,1,47000000,9081876,0
5,49,77,1,47500000,9177673,0
5,49,77,1,48000000,9274739,0
5,49,77,1,48500000,9371453,0
5,49,77,1,49000000,9466083,0
5,49,77,1,49500000,9561505,0
5,49,77,1,50000000,9657893,0
5,49,77,1,50500000,9752793,0
5,49,77,1,51000000,9847653,0
5,49,77,1,51500000,9944007,0
5,49,77,1,52000000,10040208,0
5,49,77,1,52500000,10135148,0
5,49,77,1,53000000,10234733,0
5,49,77,1,53500000,10335471,0
5,49,77,1,54000000,10431707,0
5,49,77,1,54500000,10526307,0
5,49,77,1,55000000,10622738,0
5,49,77,1,55500000,10717841,0
5,49,77,1,56000000,10811549,0
5,49,77,1,56500000,10904567,0
5,49,77,1,57000000,10997246,0
5,49,77,1,57500000,11092476,0
5,49,77,1,58000000,11186656,0
5,49,77,1,58500000,11283463,0
5,49,77,1,59000000,11378181,0
5,49,77,1,59500000,11475732,0
5,49,77,1,60000000,11572546,0
5,49,77,1,60500000,11667752,0
5,49,77,1,61000000,11763812,0
5,49,77,1,61500000,11858597,0
5,49,77,1,62000000,11952868,0
5,49,77,1,62500000,12045661,0
5,49,77,1,63000000,12139953,0
5,49,77,1,63500000,12234287,0
5,49,77,1,64000000,12328216,0
5,49,77,1,64500000,12422129,0
5,49,77,1,65000000,12515010,0
5,49,77,1,65500000,12608983,0
5,49,77,1,66000000,12704700,0
5,49,77,1,66500000,12798913,0
5,49,77,1,67000000,12892164,0
5,49,77,1,67500000,12986901,0
5,49,77,1,68000000,13081705,0
5,49,77,1,68500000,13175958,0
5,49,77,1,69000000,13270489,0
5,49,77,1,69500000,13364403,0
5,49,77,1,70000000,13457280,0
5,49,77,1,70500000,13550408,0
5,49,77,1,71000000,13643672,0
5,49,77,1,71500000,13738013,0
5,49,77,1,72000000,13829352,0
5,49,77,1,72500000,13923451,0
5,49,77,1,73000000,14017191,0
5,49,77,1,73500000,14111103,0
5,49,77,1,74000000,14204220,0
5,49,77,1,74500000,14298543,0
5,49,77,1,75000000,14392299,0
5,49,77,1,75500000,14486688,0
5,49,77,1,76000000,14581153,0
5,49,77,1,76500000,14674726,0
5,49,77,1,77000000,14769832,0
5,49,77,1,77500000,14865291,0
5,49,77,1,78000000,14959886,0
5,49,77,1,78500000,15054452,0
5,49,77,1,79000000,15148935,0
5,49,77,1,79500000,15242825,0
5,49,77,1,80000000,15337733,0
5,49,77,1,80500000,15431302,0
5,49,77,1,81000000,15526693,0
5,49,77,1,81500000,15623226,0
5,49,77,1,82000000,15720643,0
5,49,77,1,82500000,15818408,0
5,49,77,1,83000000,15915127,0
5,49,77,1,83500000,16008946,0
5,49,77,1,84000000,16102046,0
5,49,77,1,84500000,16193079,0
5,49,77,1,85000000,16286148,0
5,49,77,1,85500000,16379481,0
5,49,77,1,86000000,16474727,0
5,49,77,1,86500000,16571041,0
5,49,77,1,87000000,16667066,0
5,49,77,1,87500000,16762450,0
5,49,77,1,88000000,16856857,0
5,49,77,1,88500000,16954572,0
5,49,77,1,89000000,17049639,0
5,49,77,1,89500000,17142053,0
5,49,77,1,90000000,17235959,0
6,49,77,0,500000,126425,0
6,49,77,0,1000000,252059,0
6,49,77,0,1500000,380987,0
6,49,77,0,2000000,506622,0
6,49,77,0,2500000,637913,0
6,49,77,0,3000000,764563,0
6,49,77,0,3500000,894332,0
6,49,77,0,4000000,1022857,0
6,49,77,0,4500000,1149764,0
6,49,77,0,5000000,1279381,0
6,49,77,0,5500000,1408972,0
6,49,77,0,6000000,1538279,0
6,49,77,0,6500000,1667397,0
6,49,77,0,7000000,1794794,0
6,49,77,0,7500000,1922415,0
6,49,77,0,8000000,2045878,0
6,49,77,0,8500000,2172067,0
6,49,77,0,9000000,2299283,0
6,49,77,0,9500000,2427618,0
6,49,77,0,10000000,2553389,0
6,49,77,0,10500000,2681348,0
6,49,77,0,11000000,2806475,0
6,49,77,0,11500000,2932948,0
6,49,77,0,12000000,3057286,0
6,49,77,0,12500000,3183482,0
6,49,77,0,13000000,3306729,0
6,49,77,0,13500000,3432768,0
6,49,77,0,14000000,3561558,0
6,49,77,0,14500000,3677750,0
6,49,77,0,15000000,3802150,0
6,49,77,0,15500000,3925932,0
6,49,77,0,16000000,4049794,0
6,49,77,0,16500000,4170176,0
6,49,77,0,17000000,4294631,0
6,49,77,0,17500000,4418138,0
6,49,77,0,18000000,4542969,0
6,49,77,0,18500000,4664963,0
6,49,77,0,19000000,4787809,0
6,49,77,0,19500000,4909877,0
6,49,77,0,20000000,5035875,0
6,49,77,0,20500000,5160616,0
6,49,77,0,21000000,5285272,0
6,49,77,0,21500000,5407925,0
6,49,77,0,22000000,5534235,0
6,49,77,0,22500000,5653965,0
6,49,77,0,23000000,5774417,0
6,49,77,0,23500000,5894481,0
6,49,77,0,24000000,6013310,0
6,49,77,0,24500000,6128770,0
6,49,77,0,25000000,6248340,0
6,49,77,0,25500000,6370336,0
6,49,77,0,26000000,6491392,0
6,49,77,0,26500000,6613468,0
6,49,77,0,27000000,6734114,0
6,49,77,0,27500000,6855166,0
6,49,77,0,28000000,6977672,0
6,49,77,0,28500000,7098597,0
6,49,77,0,29000000,7222282,0
6,49,77,0,29500000,7344323,0
6,49,77,0,30000000,7467514,0
6,49,77,0,30500000,7590233,0
6,49,77,0,31000000,7715485,0
6,49,77,0,31500000,7838355,0
6,49,77,0,32000000,7962812,0
6,49,77,0,32500000,8085981,0
6,49,77,0,33000000,8209124,0
6,49,77,0,33500000,8333422,0
6,49,77,0,34000000,8455084,0
6,49,77,0,34500000,8574676,0
6,49,77,0,35000000,8695355,0
6,49,77,0,35500000,8817240,0
6,49,77,0,36000000,8941379,0
6,49,77,0,36500000,9061545,0
6,49,77,0,37000000,9180648,0
6,49,77,0,37500000,9304846,0
6,49,77,0,38000000,9429386,0
6,49,77,0,38500000,9551012,0
6,49,77,0,39000000,9674469,0
6,49,77,0,39500000,9797402,0
6,49,77,0,40000000,9921782,0
6,49,77,0,40500000,10045758,0
6,49,77,0,41000000,10169495,0
6,49,77,0,41500000,10292248,0
6,49,77,0,42000000,10417779,0
6,49,77,0,42500000,10537803,0
6,49,77,0,43000000,10657191,0
6,49,77,0,43500000,10772289,0
6,49,77,0,44000000,10893583,0
6,49,77,0,44500000,11015652,0
6,49,77,0,45000000,11135892,0
6,49,77,0,45500000,11257042,0
6,49,77,0,46000000,11379587,0
6,49,77,0,46500000,11504187,0
6,49,77,0,47000000,11625596,0
6,49,77,0,47500000,11747933,0
6,49,77,0,48000000,11871868,0
6,49,77,0,48500000,11995268,0
6,49,77,0,49000000,12115708,0
6,49,77,0,49500000,12236899,0
6,49,77,0,50000000,12359706,0
6,49,77,0,50500000,12481023,0
6,49,77,0,51000000,12602322,0
6,49,77,0,51500000,12725109,0
6,49,77,0,52000000,12848014,0
6,49,77,0,52500000,12969461,0
6,49,77,0,53000000,13097344,0
6,49,77,0,53500000,13224982,0
6,49,77,0,54000000,13348227,0
6,49,77,0,54500000,13469429,0
6,49,77,0,55000000,13592471,0
6,49,77,0,55500000,13713405,0
6,49,77,0,56000000,13832482,0
6,49,77,0,56500000,13950536,0
6,49,77,0,57000000,14066788,0
6,49,77,0,57500000,14189573,0
6,49,77,0,58000000,14310299,0
6,49,77,0,58500000,14434495,0
6,49,77,0,59000000,14555707,0
6,49,77,0,59500000,14680710,0
6,49,77,0,60000000,14805341,0
6,49,77,0,60500000,14927954,0
6,49,77,0,61000000,15051882,0
6,49,77,0,61500000,15173938,0
6,49,77,0,62000000,15293989,0
6,49,77,0,62500000,15411291,0
6,49,77,0,63000000,15532140,0
6,49,77,0,63500000,15653351,0
6,49,77,0,64000000,15774101,0
6,49,77,0,64500000,15894297,0
6,49,77,0,65000000,16012821,0
6,49,77,0,65500000,16133341,0
6,49,77,0,66000000,16255973,0
6,49,77,0,66500000,16377325,0
6,49,77,0,67000000,16496166,0
6,49,77,0,67500000,16617942,0
6,49,77,0,68000000,16740158,0
6,49,77,0,68500000,16861619,0
6,49,77,0,69000000,16982293,0
6,49,77,0,69500000,17102156,0
6,49,77,0,70000000,17219728,0
6,49,77,0,70500000,17338827,0
6,49,77,0,71000000,17458027,0
6,49,77,0,71500000,17578770,0
6,49,77,0,72000000,17694274,0
6,49,77,0,72500000,17814231,0
6,49,77,0,73000000,17933539,0
6,49,77,0,73500000,18053153,0
6,49,77,0,74000000,18171471,0
6,49,77,0,74500000,18292276,0
6,49,77,0,75000000,18411262,0
6,49,77,0,75500000,18528675,0
6,49,77,0,76000000,18647957,0
6,49,77,0,76500000,18767069,0
6,49,77,0,77000000,18887813,0
6,49,77,0,77500000,19010169,0
6,49,77,0,78000000,19131208,0
6,49,77,0,78500000,19253141,0
6,49,77,0,79000000,19374863,0
6,49,77,0,79500000,19496067,0
6,49,77,0,80000000,19616748,0
6,49,77,0,80500000,19735665,0
6,49,77,0,81000000,19858046,0
6,49,77,0,81500000,19982709,0
6,49,77,0,82000000,20108463,0
6,49,77,0,82500000,20234946,0
6,49,77,0,83000000,20359729,0
6,49,77,0,83500000,20479868,0
6,49,77,0,84000000,20599183,0
6,49,77,0,84500000,20713070,0
6,49,77,0,85000000,20831017,0
6,49,77,0,85500000,20950472,0
6,49,77,0,86000000,21073190,0
6,49,77,0,86500000,21195189,0
6,49,77,0,87000000,21317857,0
6,49,77,0,87500000,21440738,0
6,49,77,0,88000000,21561457,0
6,49,77,0,88500000,21687685,0
6,49,77,0,89000000,21810671,0
6,49,77,0,89500000,21929071,0
6,49,77,0,90000000,22049678,0
6,49,77,1,500000,127254,0
6,49,77,1,1000000,252860,0
6,49,77,1,1500000,381589,0
6,49,77,1,2000000,507451,0
6,49,77,1,2500000,638645,0
6,49,77,1,3000000,765307,0
6,49,77,1,3500000,895219,0
6,49,77,1,4000000,1023670,0
6,49,77,1,4500000,1150533,0
6,49,77,1,5000000,1280158,0
6,49,77,1,5500000,1409723,0
6,49,77,1,6000000,1539017,0
6,49,77,1,6500000,1668132,0
6,49,77,1,7000000,1795552,0
6,49,77,1,7500000,1923121,0
6,49,77,1,8000000,2046490,0
6,49,77,1,8500000,2172479,0
6,49,77,1,9000000,2300196,0
6,49,77,1,9500000,2429059,0
6,49,77,1,10000000,2555548,0
6,49,77,1,10500000,2684375,0
6,49,77,1,11000000,2810242,0
6,49,77,1,11500000,2937337,0
6,49,77,1,12000000,3062483,0
6,49,77,1,12500000,3189491,0
6,49,77,1,13000000,3313500,0
6,49,77,1,13500000,3440255,0
6,49,77,1,14000000,3569814,0
6,49,77,1,14500000,3686882,0
6,49,77,1,15000000,3812041,0
6,49,77,1,15500000,3936532,0
6,49,77,1,16000000,4061000,0
6,49,77,1,16500000,4182020,0
6,49,77,1,17000000,4307197,0
6,49,77,1,17500000,4431270,0
6,49,77,1,18000000,4556843,0
6,49,77,1,18500000,4679524,0
6,49,77,1,19000000,4803052,0
6,49,77,1,19500000,4925880,0
6,49,77,1,20000000,5052479,0
6,49,77,1,20500000,5177988,0
6,49,77,1,21000000,5303458,0
6,49,77,1,21500000,5426809,0
6,49,77,1,22000000,5553751,0
6,49,77,1,22500000,5674097,0
6,49,77,1,23000000,5795260,0
6,49,77,1,23500000,5916192,0
6,49,77,1,24000000,6035789,0
6,49,77,1,24500000,6151937,0
6,49,77,1,25000000,6272186,0
6,49,77,1,25500000,6394957,0
6,49,77,1,26000000,6516730,0
6,49,77,1,26500000,6639554,0
6,49,77,1,27000000,6760957,0
6,49,77,1,27500000,6882637,0
6,49,77,1,28000000,7005933,0
6,49,77,1,28500000,7127704,0
6,49,77,1,29000000,7252197,0
6,49,77,1,29500000,7374986,0
6,49,77,1,30000000,7498875,0
6,49,77,1,30500000,7622292,0
6,49,77,1,31000000,7748309,0
6,49,77,1,31500000,7871871,0
6,49,77,1,32000000,7997004,0
6,49,77,1,32500000,8121044,0
6,49,77,1,33000000,8245044,0
6,49,77,1,33500000,8370086,0
6,49,77,1,34000000,8492547,0
6,49,77,1,34500000,8612798,0
6,49,77,1,35000000,8734309,0
6,49,77,1,35500000,8856899,0
6,49,77,1,36000000,8981646,0
6,49,77,1,36500000,9102481,0
6,49,77,1,37000000,9222208,0
6,49,77,1,37500000,9347294,0
6,49,77,1,38000000,9472416,0
6,49,77,1,38500000,9594624,0
6,49,77,1,39000000,9718645,0
6,49,77,1,39500000,9842329,0
6,49,77,1,40000000,9967446,0
6,49,77,1,40500000,10092142,0
6,49,77,1,41000000,10216723,0
6,49,77,1,41500000,10340481,0
6,49,77,1,42000000,10466743,0
6,49,77,1,42500000,10587452,0
6,49,77,1,43000000,10707568,0
6,49,77,1,43500000,10823197,0
6,49,77,1,44000000,10945195,0
6,49,77,1,44500000,11068031,0
6,49,77,1,45000000,11188987,0
6,49,77,1,45500000,11310797,0
6,49,77,1,46000000,11434113,0
6,49,77,1,46500000,11559584,0
6,49,77,1,47000000,11681689,0
6,49,77,1,47500000,11804878,0
6,49,77,1,48000000,11929713,0
6,49,77,1,48500000,12053644,0
6,49,77,1,49000000,12174850,0
6,49,77,1,49500000,12296782,0
6,49,77,1,50000000,12420282,0
6,49,77,1,50500000,12542262,0
6,49,77,1,51000000,12664245,0
6,49,77,1,51500000,12787717,0
6,49,77,1,52000000,12911458,0
6,49,77,1,52500000,13033618,0
6,49,77,1,53000000,13162087,0
6,49,77,1,53500000,13290342,0
6,49,77,1,54000000,13414377,0
6,49,77,1,54500000,13536415,0
6,49,77,1,55000000,13660291,0
6,49,77,1,55500000,13781928,0
6,49,77,1,56000000,13901888,0
6,49,77,1,56500000,14020633,0
6,49,77,1,57000000,14137509,0
6,49,77,1,57500000,14260169,0
6,49,77,1,58000000,14380818,0
6,49,77,1,58500000,14505709,0
6,49,77,1,59000000,14627976,0
6,49,77,1,59500000,14753690,0
6,49,77,1,60000000,14879124,0
6,49,77,1,60500000,15002534,0
6,49,77,1,61000000,15127234,0
6,49,77,1,61500000,15250044,0
6,49,77,1,62000000,15370658,0
6,49,77,1,62500000,15488503,0
6,49,77,1,63000000,15610095,0
6,49,77,1,63500000,15732204,0
6,49,77,1,64000000,15853734,0
6,49,77,1,64500000,15974688,0
6,49,77,1,65000000,16093879,0
6,49,77,1,65500000,16215255,0
6,49,77,1,66000000,16338661,0
6,49,77,1,66500000,16460431,0
6,49,77,1,67000000,16579930,0
6,49,77,1,67500000,16702516,0
6,49,77,1,68000000,16825641,0
6,49,77,1,68500000,16947832,0
6,49,77,1,69000000,17069160,0
6,49,77,1,69500000,17189784,0
6,49,77,1,70000000,17307991,0
6,49,77,1,70500000,17427882,0
6,49,77,1,71000000,17547779,0
6,49,77,1,71500000,17669184,0
6,49,77,1,72000000,17785431,0
6,49,77,1,72500000,17906192,0
6,49,77,1,73000000,18026105,0
6,49,77,1,73500000,18146453,0
6,49,77,1,74000000,18265442,0
6,49,77,1,74500000,18387001,0
6,49,77,1,75000000,18506691,0
6,49,77,1,75500000,18624900,0
6,49,77,1,76000000,18745009,0
6,49,77,1,76500000,18864860,0
6,49,77,1,77000000,18986530,0
6,49,77,1,77500000,19109583,0
6,49,77,1,78000000,19231494,0
6,49,77,1,78500000,19354119,0
6,49,77,1,79000000,19476611,0
6,49,77,1,79500000,19598578,0
6,49,77,1,80000000,19719941,0
6,49,77,1,80500000,19839440,0
6,49,77,1,81000000,19962552,0
6,49,77,1,81500000,20088024,0
6,49,77,1,82000000,20214746,0
6,49,77,1,82500000,20342016,0
6,49,77,1,83000000,20467551,0
6,49,77,1,83500000,20588420,0
6,49,77,1,84000000,20708374,0
6,49,77,1,84500000,20822811,0
6,49,77,1,85000000,20941510,0
6,49,77,1,85500000,21061593,0
6,49,77,1,86000000,21185031,0
6,49,77,1,86500000,21307914,0
6,49,77,1,87000000,21431349,0
6,49,77,1,87500000,21554900,0
6,49,77,1,88000000,21676254,0
6,49,77,1,88500000,21803322,0
6,49,77,1,89000000,21927143,0
6,49,77,1,89500000,22046223,0
6,49,77,1,90000000,22167723,0
7,49,77,0,500000,153813,0
7,49,77,0,1000000,312052,0
7,49,77,0,1500000,473410,0
7,49,77,0,2000000,631775,0
7,49,77,0,2500000,796683,0
7,49,77,0,3000000,955473,0
7,49,77,0,3500000,1116622,0
7,49,77,0,4000000,1277312,0
7,49,77,0,4500000,1435654,0
7,49,77,0,5000000,1597881,0
7,49,77,0,5500000,1759059,0
7,49,77,0,6000000,1919618,0
7,49,77,0,6500000,2079594,0
7,49,77,0,7000000,2237553,0
7,49,77,0,7500000,2396463,0
7,49,77,0,8000000,2550246,0
7,49,77,0,8500000,2707324,0
7,49,77,0,9000000,2865536,0
7,49,77,0,9500000,3025512,0
7,49,77,0,10000000,3181820,0
7,49,77,0,10500000,3341719,0
7,49,77,0,11000000,3498107,0
7,49,77,0,11500000,3655558,0
7,49,77,0,12000000,3811152,0
7,49,77,0,12500000,3968884,0
7,49,77,0,13000000,4122731,0
7,49,77,0,13500000,4280289,0
7,49,77,0,14000000,4441073,0
7,49,77,0,14500000,4583775,0
7,49,77,0,15000000,4738308,0
7,49,77,0,15500000,4892793,0
7,49,77,0,16000000,5046982,0
7,49,77,0,16500000,5196703,0
7,49,77,0,17000000,5352237,0
7,49,77,0,17500000,5506650,0
7,49,77,0,18000000,5662685,0
7,49,77,0,18500000,5815493,0
7,49,77,0,19000000,5969308,0
7,49,77,0,19500000,6121427,0
7,49,77,0,20000000,6278478,0
7,49,77,0,20500000,6434146,0
7,49,77,0,21000000,6589052,0
7,49,77,0,21500000,6742117,0
7,49,77,0,22000000,6899366,0
7,49,77,0,22500000,7047965,0
7,49,77,0,23000000,7198032,0
7,49,77,0,23500000,7347751,0
7,49,77,0,24000000,7495797,0
7,49,77,0,24500000,7637536,0
7,49,77,0,25000000,7785401,0
7,49,77,0,25500000,7937022,0
7,49,77,0,26000000,8087840,0
7,49,77,0,26500000,8239042,0
7,49,77,0,27000000,8390175,0
7,49,77,0,27500000,8540560,0
7,49,77,0,28000000,8693629,0
7,49,77,0,28500000,8844857,0
7,49,77,0,29000000,8998433,0
7,49,77,0,29500000,9150451,0
7,49,77,0,30000000,9300967,0
7,49,77,0,30500000,9453586,0
7,49,77,0,31000000,9608997,0
7,49,77,0,31500000,9761593,0
7,49,77,0,32000000,9916442,0
7,49,77,0,32500000,10070177,0
7,49,77,0,33000000,10224256,0
7,49,77,0,33500000,10379139,0
7,49,77,0,34000000,10530640,0
7,49,77,0,34500000,10679351,0
7,49,77,0,35000000,10829765,0
7,49,77,0,35500000,10980903,0
7,49,77,0,36000000,11135544,0
7,49,77,0,36500000,11285075,0
7,49,77,0,37000000,11432190,0
7,49,77,0,37500000,11586184,0
7,49,77,0,38000000,11741256,0
7,49,77,0,38500000,11890399,0
7,49,77,0,39000000,12043390,0
7,49,77,0,39500000,12196836,0
7,49,77,0,40000000,12350844,0
7,49,77,0,40500000,12504554,0
7,49,77,0,41000000,12658434,0
7,49,77,0,41500000,12810495,0
7,49,77,0,42000000,12966638,0
7,49,77,0,42500000,13115270,0
7,49,77,0,43000000,13263422,0
7,49,77,0,43500000,13404441,0
7,49,77,0,44000000,13554749,0
7,49,77,0,44500000,13705924,0
7,49,77,0,45000000,13855585,0
7,49,77,0,45500000,14005360,0
7,49,77,0,46000000,14157669,0
7,49,77,0,46500000,14311970,0
7,49,77,0,47000000,14462896,0
7,49,77,0,47500000,14614929,0
7,49,77,0,48000000,14768325,0
7,49,77,0,48500000,14920381,0
7,49,77,0,49000000,15069417,0
7,49,77,0,49500000,15218344,0
7,49,77,0,50000000,15369747,0
7,49,77,0,50500000,15520262,0
7,49,77,0,51000000,15670733,0
7,49,77,0,51500000,15821314,0
7,49,77,0,52000000,15973632,0
7,49,77,0,52500000,16123993,0
7,49,77,0,53000000,16281503,0
7,49,77,0,53500000,16437389,0
7,49,77,0,54000000,16590188,0
7,49,77,0,54500000,16741106,0
7,49,77,0,55000000,16893166,0
7,49,77,0,55500000,17043183,0
7,49,77,0,56000000,17190971,0
7,49,77,0,56500000,17336987,0
7,49,77,0,57000000,17479524,0
7,49,77,0,57500000,17631891,0
7,49,77,0,58000000,17782060,0
7,49,77,0,58500000,17936459,0
7,49,77,0,59000000,18087401,0
7,49,77,0,59500000,18242626,0
7,49,77,0,60000000,18397673,0
7,49,77,0,60500000,18550172,0
7,49,77,0,61000000,18704295,0
7,49,77,0,61500000,18856409,0
7,49,77,0,62000000,19004724,0
7,49,77,0,62500000,19148553,0
7,49,77,0,63000000,19298499,0
7,49,77,0,63500000,19449356,0
7,49,77,0,64000000,19599815,0
7,49,77,0,64500000,19748445,0
7,49,77,0,65000000,19895319,0
7,49,77,0,65500000,20044907,0
7,49,77,0,66000000,20196548,0
7,49,77,0,66500000,20347014,0
7,49,77,0,67000000,20494325,0
7,49,77,0,67500000,20645419,0
7,49,77,0,68000000,20797577,0
7,49,77,0,68500000,20948676,0
7,49,77,0,69000000,21097933,0
7,49,77,0,69500000,21246671,0
7,49,77,0,70000000,21391560,0
7,49,77,0,70500000,21540237,0
7,49,77,0,71000000,21687772,0
7,49,77,0,71500000,21837202,0
7,49,77,0,72000000,21979579,0
7,49,77,0,72500000,22127970,0
7,49,77,0,73000000,22275587,0
7,49,77,0,73500000,22423989,0
7,49,77,0,74000000,22570297,0
7,49,77,0,74500000,22720437,0
7,49,77,0,75000000,22866441,0
7,49,77,0,75500000,23006684,0
7,49,77,0,76000000,23151631,0
7,49,77,0,76500000,23298483,0
7,49,77,0,77000000,23445960,0
7,49,77,0,77500000,23596290,0
7,49,77,0,78000000,23745816,0
7,49,77,0,78500000,23897327,0
7,49,77,0,79000000,24048797,0
7,49,77,0,79500000,24199641,0
7,49,77,0,80000000,24348310,0
7,49,77,0,80500000,24494994,0
7,49,77,0,81000000,24646411,0
7,49,77,0,81500000,24800681,0
7,49,77,0,82000000,24956395,0
7,49,77,0,82500000,25113091,0
7,49,77,0,83000000,25267204,0
7,49,77,0,83500000,25416528,0
7,49,77,0,84000000,25564384,0
7,49,77,0,84500000,25703689,0
7,49,77,0,85000000,25848871,0
7,49,77,0,85500000,25996902,0
7,49,77,0,86000000,26149206,0
7,49,77,0,86500000,26299589,0
7,49,77,0,87000000,26449777,0
7,49,77,0,87500000,26602558,0
7,49,77,0,88000000,26751261,0
7,49,77,0,88500000,26907653,0
7,49,77,0,89000000,27060673,0
7,49,77,0,89500000,27207461,0
7,49,77,0,90000000,27357570,0
7,49,77,1,500000,153251,0
7,49,77,1,1000000,311122,0
7,49,77,1,1500000,472045,0
7,49,77,1,2000000,630075,0
7,49,77,1,2500000,794495,0
7,49,77,1,3000000,952814,0
7,49,77,1,3500000,1113445,0
7,49,77,1,4000000,1273836,0
7,49,77,1,4500000,1432097,0
7,49,77,1,5000000,1594400,0
7,49,77,1,5500000,1755195,0
7,49,77,1,6000000,1915241,0
7,49,77,1,6500000,2074703,0
7,49,77,1,7000000,2232293,0
7,49,77,1,7500000,2390747,0
7,49,77,1,8000000,2543850,0
7,49,77,1,8500000,2700460,0
7,49,77,1,9000000,2858155,0
7,49,77,1,9500000,3017839,0
7,49,77,1,10000000,3173466,0
7,49,77,1,10500000,3333165,0
7,49,77,1,11000000,3489140,0
7,49,77,1,11500000,3646029,0
7,49,77,1,12000000,3801136,0
7,49,77,1,12500000,3958799,0
7,49,77,1,13000000,4112357,0
7,49,77,1,13500000,4269387,0
7,49,77,1,14000000,4429713,0
7,49,77,1,14500000,4571795,0
7,49,77,1,15000000,4725860,0
7,49,77,1,15500000,4880193,0
7,49,77,1,16000000,5034094,0
7,49,77,1,16500000,5183484,0
7,49,77,1,17000000,5338475,0
7,49,77,1,17500000,5492257,0
7,49,77,1,18000000,5647696,0
7,49,77,1,18500000,5799566,0
7,49,77,1,19000000,5951882,0
7,49,77,1,19500000,6102711,0
7,49,77,1,20000000,6258401,0
7,49,77,1,20500000,6412699,0
7,49,77,1,21000000,6566242,0
7,49,77,1,21500000,6717826,0
7,49,77,1,22000000,6873593,0
7,49,77,1,22500000,7020820,0
7,49,77,1,23000000,7169472,0
7,49,77,1,23500000,7317638,0
7,49,77,1,24000000,7464286,0
7,49,77,1,24500000,7604550,0
7,49,77,1,25000000,7750862,0
7,49,77,1,25500000,7900951,0
7,49,77,1,26000000,8049971,0
7,49,77,1,26500000,8199649,0
7,49,77,1,27000000,8349047,0
7,49,77,1,27500000,8498040,0
7,49,77,1,28000000,8649718,0
7,49,77,1,28500000,8799191,0
7,49,77,1,29000000,8951144,0
7,49,77,1,29500000,9101517,0
7,49,77,1,30000000,9250829,0
7,49,77,1,30500000,9402117,0
7,49,77,1,31000000,9556136,0
7,49,77,1,31500000,9707194,0
7,49,77,1,32000000,9860657,0
7,49,77,1,32500000,10013047,0
7,49,77,1,33000000,10165577,0
7,49,77,1,33500000,10318885,0
7,49,77,1,34000000,10468755,0
7,49,77,1,34500000,10616090,0
7,49,77,1,35000000,10765044,0
7,49,77,1,35500000,10914692,0
7,49,77,1,36000000,11067857,0
7,49,77,1,36500000,11215933,0
