context_length,chars_processed,time_microsec,num_nodes,num_child_slots
1,15100000,1559300,3493,0
1,15200000,1569602,3496,0
1,15300000,1579929,3508,0
1,15400000,1590241,3516,0
1,15500000,1600551,3517,0
1,15600000,1610843,3519,0
1,15700000,1621150,3520,0
1,15800000,1631440,3523,0
1,15900000,1641740,3527,0
1,16000000,1652052,3541,0
1,16100000,1662354,3549,0
1,16200000,1672690,3554,0
1,16300000,1683008,3554,0
1,16400000,1693301,3557,0
1,16500000,1703595,3560,0
1,16600000,1713893,3565,0
1,16700000,1724192,3567,0
1,16800000,1734503,3570,0
1,16900000,1744801,3571,0
1,17000000,1755108,3572,0
1,17100000,1765417,3580,0
1,17200000,1775728,3583,0
1,17300000,1786028,3583,0
1,17400000,1796334,3588,0
1,17500000,1806635,3601,0
1,17600000,1816935,3605,0
1,17700000,1827243,3606,0
1,17800000,1837544,3612,0
1,17900000,1847828,3613,0
1,18000000,1858125,3616,0
1,18100000,1868487,3626,0
1,18200000,1878787,3628,0
1,18300000,1889090,3634,0
1,18400000,1899385,3636,0
1,18500000,1909679,3638,0
1,18600000,1919971,3643,0
1,18700000,1930277,3643,0
1,18800000,1940573,3643,0
1,18900000,1950943,3647,0
1,19000000,1961271,3649,0
1,19100000,1971586,3656,0
1,19200000,1981914,3661,0
1,19300000,1992211,3670,0
1,19400000,2002516,3677,0
1,19500000,2012811,3679,0
1,19600000,2023129,3686,0
1,19700000,2033454,3689,0
1,19800000,2043799,3694,0
1,19900000,2054113,3697,0
1,20000000,2064415,3700,0
1,20100000,2074780,3700,0
1,20200000,2085118,3702,0
1,20300000,2095427,3705,0
1,20400000,2105738,3707,0
1,20500000,2116073,3710,0
1,20600000,2126379,3710,0
1,20700000,2136838,3717,0
1,20800000,2147166,3720,0
1,20900000,2157500,3726,0
1,21000000,2167808,3729,0
1,21100000,2178126,3732,0
1,21200000,2188457,3733,0
1,21300000,2198768,3737,0
1,21400000,2209073,3737,0
1,21500000,2219369,3738,0
1,21600000,2229685,3743,0
1,21700000,2239986,3745,0
1,21800000,2250284,3748,0
1,21900000,2260581,3755,0
1,22000000,2270902,3757,0
1,22100000,2281220,3759,0
1,22200000,2291515,3760,0
1,22300000,2301812,3763,0
1,22400000,2312108,3763,0
1,22500000,2322409,3766,0
1,22600000,2332705,3766,0
1,22700000,2343003,3767,0
1,22800000,2353313,3769,0
1,22900000,2363620,3771,0
1,23000000,2373929,3775,0
1,23100000,2384243,3776,0
1,23200000,2394545,3779,0
1,23300000,2404840,3781,0
1,23400000,2415157,3786,0
1,23500000,2425463,3789,0
1,23600000,2435773,3789,0
1,23700000,2446078,3791,0
1,23800000,2456414,3793,0
1,23900000,2466729,3793,0
1,24000000,2477028,3794,0
1,24100000,2487356,3798,0
1,24200000,2497661,3799,0
1,24300000,2507969,3801,0
1,24400000,2518269,3801,0
1,24500000,2528592,3806,0
1,24600000,2538885,3808,0
1,24700000,2549205,3809,0
1,24800000,2559523,3809,0
1,24900000,2569822,3810,0
1,25000000,2580150,3813,0
1,25100000,2590468,3814,0
1,25200000,2600777,3814,0
1,25300000,2611091,3815,0
1,25400000,2621407,3820,0
1,25500000,2631708,3823,0
1,25600000,2642007,3825,0
1,25700000,2652313,3826,0
1,25800000,2662617,3828,0
1,25900000,2672952,3830,0
1,26000000,2683281,3833,0
1,26100000,2693591,3835,0
1,26200000,2703906,3840,0
1,26300000,2714209,3843,0
1,26400000,2724529,3860,0
1,26500000,2735169,3860,0
1,26600000,2745526,3861,0
1,26700000,2755832,3863,0
1,26800000,2766153,3868,0
1,26900000,2776463,3869,0
1,27000000,2786770,3873,0
1,27100000,2797067,3873,0
1,27200000,2807368,3878,0
1,27300000,2817676,3882,0
1,27400000,2827983,3883,0
1,27500000,2838283,3885,0
1,27600000,2848595,3894,0
1,27700000,2858895,3899,0
1,27800000,2869269,3901,0
1,27900000,2879570,3903,0
1,28000000,2889928,3908,0
1,28100000,2900248,3912,0
1,28200000,2910550,3920,0
1,28300000,2920860,3930,0
1,28400000,2931152,3935,0
1,28500000,2941450,3935,0
1,28600000,2951785,3941,0
1,28700000,2962096,3942,0
1,28800000,2972393,3945,0
1,28900000,2982731,3945,0
1,29000000,2993072,3946,0
1,29100000,3003406,3946,0
1,29200000,3013703,3947,0
1,29300000,3024003,3949,0
1,29400000,3034347,3957,0
1,29500000,3044705,3959,0
1,29600000,3055012,3960,0
1,29700000,3065353,3965,0
1,29800000,3075715,3967,0
1,29900000,3086076,3972,0
1,30000000,3096416,3975,0
1,30100000,3106738,3975,0
1,30200000,3117050,3976,0
1,30300000,3127371,3986,0
1,30400000,3137687,3990,0
1,30500000,3148004,3990,0
1,30600000,3158329,3996,0
1,30700000,3168634,3998,0
1,30800000,3178951,4004,0
1,30900000,3189314,4007,0
1,31000000,3199649,4011,0
1,31100000,3209960,4016,0
1,31200000,3220267,4017,0
1,31300000,3230578,4017,0
1,31400000,3240888,4019,0
1,31500000,3251668,4022,0
1,31600000,3262485,4022,0
1,31700000,3272974,4025,0
1,31800000,3283383,4025,0
1,31900000,3293696,4028,0
1,32000000,3303990,4029,0
1,32100000,3314301,4031,0
1,32200000,3324616,4033,0
1,32300000,3334916,4034,0
1,32400000,3345235,4037,0
1,32500000,3355539,4038,0
1,32600000,3365831,4040,0
1,32700000,3376123,4042,0
1,32800000,3386454,4043,0
1,32900000,3396771,4043,0
1,33000000,3407091,4045,0
1,33100000,3417394,4046,0
1,33200000,3427685,4046,0
1,33300000,3437981,4047,0
1,33400000,3448312,4056,0
1,33500000,3458651,4057,0
1,33600000,3469011,4060,0
1,33700000,3479327,4061,0
1,33800000,3489674,4069,0
1,33900000,3499979,4069,0
1,34000000,3510279,4071,0
1,34100000,3520570,4073,0
1,34200000,3530883,4074,0
1,34300000,3541198,4074,0
1,34400000,3551511,4076,0
1,34500000,3561823,4076,0
1,34600000,3572123,4082,0
1,34700000,3582448,4083,0
1,34800000,3592767,4086,0
1,34900000,3603075,4088,0
1,35000000,3613366,4088,0
1,35100000,3623676,4089,0
1,35200000,3633983,4090,0
1,35300000,3644288,4095,0
1,35400000,3654596,4098,0
1,35500000,3664907,4101,0
1,35600000,3675294,4103,0
1,35700000,3685622,4108,0
1,35800000,3695938,4108,0
1,35900000,3706251,4108,0
1,36000000,3716656,4112,0
1,36100000,3726965,4114,0
1,36200000,3737273,4114,0
1,36300000,3747611,4115,0
1,36400000,3757915,4117,0
1,36500000,3768228,4117,0
1,36600000,3778545,4120,0
1,36700000,3788840,4120,0
1,36800000,3799137,4122,0
1,36900000,3809438,4124,0
1,37000000,3819748,4124,0
1,37100000,3830073,4125,0
1,37200000,3840377,4125,0
1,37300000,3850679,4127,0
1,37400000,3860970,4127,0
1,37500000,3871294,4130,0
1,37600000,3881588,4131,0
1,37700000,3891874,4134,0
1,37800000,3902169,4137,0
1,37900000,3912471,4138,0
1,38000000,3922772,4145,0
1,38100000,3933067,4145,0
1,38200000,3943362,4150,0
1,38300000,3953684,4153,0
1,38400000,3963973,4154,0
1,38500000,3974271,4154,0
1,38600000,3984595,4156,0
1,38700000,3994908,4159,0
1,38800000,4005205,4161,0
1,38900000,4015512,4162,0
1,39000000,4025819,4167,0
1,39100000,4036124,4168,0
1,39200000,4046421,4168,0
1,39300000,4056715,4171,0
1,39400000,4067019,4173,0
1,39500000,4077326,4178,0
1,39600000,4087653,4180,0
1,39700000,4097951,4183,0
1,39800000,4108278,4184,0
1,39900000,4118570,4185,0
1,40000000,4128873,4191,0
1,40100000,4139178,4196,0
1,40200000,4149475,4196,0
1,40300000,4159770,4198,0
1,40400000,4170072,4199,0
1,40500000,4180363,4202,0
1,40600000,4190705,4204,0
1,40700000,4201014,4206,0
1,40800000,4211307,4206,0
1,40900000,4221634,4207,0
1,41000000,4231942,4210,0
1,41100000,4242233,4210,0
1,41200000,4252533,4214,0
1,41300000,4262858,4214,0
1,41400000,4273184,4222,0
1,41500000,4283480,4222,0
1,41600000,4293792,4228,0
1,41700000,4304100,4230,0
1,41800000,4314412,4230,0
1,41900000,4324737,4235,0
1,42000000,4335043,4235,0
1,42100000,4345334,4235,0
1,42200000,4355639,4237,0
1,42300000,4365938,4238,0
1,42400000,4376229,4240,0
1,42500000,4386522,4240,0
1,42600000,4396815,4240,0
1,42700000,4407118,4242,0
1,42800000,4417400,4243,0
1,42900000,4427702,4249,0
1,43000000,4438016,4260,0
1,43100000,4448339,4260,0
1,43200000,4458759,4262,0
1,43300000,4469142,4266,0
1,43400000,4479457,4268,0
1,43500000,4489789,4268,0
1,43600000,4500112,4268,0
1,43700000,4510430,4271,0
1,43800000,4520736,4272,0
1,43900000,4531041,4275,0
1,44000000,4541351,4280,0
1,44100000,4551657,4281,0
1,44200000,4561955,4282,0
1,44300000,4572260,4283,0
1,44400000,4582564,4285,0
1,44500000,4592864,4286,0
1,44600000,4603162,4290,0
1,44700000,4613455,4291,0
1,44800000,4623765,4291,0
1,44900000,4634074,4291,0
1,45000000,4644378,4294,0
1,45100000,4654686,4296,0
1,45200000,4664985,4298,0
1,45300000,4675340,4299,0
1,45400000,4685670,4299,0
1,45500000,4695969,4300,0
1,45600000,4706269,4301,0
1,45700000,4716577,4301,0
1,45800000,4726873,4305,0
1,45900000,4737179,4305,0
1,46000000,4747484,4308,0
1,46100000,4757794,4311,0
1,46200000,4768089,4315,0
1,46300000,4778386,4318,0
1,46400000,4788744,4319,0
1,46500000,4799047,4323,0
1,46600000,4809331,4323,0
1,46700000,4819634,4325,0
1,46800000,4829922,4325,0
1,46900000,4840225,4327,0
1,47000000,4850549,4331,0
1,47100000,4860850,4334,0
1,47200000,4871184,4342,0
1,47300000,4881506,4346,0
1,47400000,4891830,4346,0
1,47500000,4902131,4348,0
1,47600000,4912437,4348,0
1,47700000,4922740,4348,0
1,47800000,4933039,4352,0
1,47900000,4943324,4356,0
1,48000000,4953636,4362,0
1,48100000,4963975,4365,0
1,48200000,4974306,4366,0
1,48300000,4984611,4368,0
1,48400000,4994925,4371,0
1,48500000,5005276,4372,0
1,48600000,5015593,4381,0
1,48700000,5025895,4385,0
1,48800000,5036190,4385,0
1,48900000,5046474,4388,0
1,49000000,5056753,4392,0
1,49100000,5067058,4395,0
1,49200000,5077341,4400,0
1,49300000,5087626,4402,0
1,49400000,5097926,4403,0
1,49500000,5108236,4405,0
1,49600000,5118533,4408,0
1,49700000,5128831,4412,0
1,49800000,5139129,4413,0
1,49900000,5149436,4415,0
1,50000000,5159741,4418,0
1,50100000,5170047,4419,0
1,50200000,5180349,4421,0
1,50300000,5190631,4424,0
1,50400000,5200920,4425,0
1,50500000,5211222,4428,0
1,50600000,5221521,4428,0
1,50700000,5231820,4431,0
1,50800000,5242121,4432,0
1,50900000,5252419,4433,0
1,51000000,5262726,4438,0
1,51100000,5273068,4439,0
1,51200000,5283367,4441,0
1,51300000,5293653,4442,0
1,51400000,5303949,4442,0
1,51500000,5314276,4445,0
1,51600000,5324572,4448,0
1,51700000,5334862,4449,0
1,51800000,5345164,4449,0
1,51900000,5355458,4449,0
1,52000000,5365741,4450,0
1,52100000,5376041,4451,0
1,52200000,5386363,4452,0
1,52300000,5396664,4452,0
1,52400000,5406953,4457,0
1,52500000,5417256,4459,0
1,52600000,5427605,4460,0
1,52700000,5437905,4460,0
1,52800000,5448215,4464,0
1,52900000,5458588,4464,0
1,53000000,5468950,4465,0
1,53100000,5479264,4468,0
1,53200000,5489583,4470,0
1,53300000,5499889,4471,0
1,53400000,5510206,4475,0
1,53500000,5520520,4477,0
1,53600000,5530812,4477,0
1,53700000,5541116,4479,0
1,53800000,5551413,4482,0
1,53900000,5561705,4483,0
1,54000000,5571992,4483,0
1,54100000,5582280,4484,0
1,54200000,5592607,4487,0
1,54300000,5602911,4488,0
1,54400000,5613224,4489,0
1,54500000,5623533,4489,0
1,54600000,5633832,4491,0
1,54700000,5644137,4491,0
1,54800000,5654437,4491,0
1,54900000,5664727,4491,0
1,55000000,5675103,4491,0
1,55100000,5685396,4491,0
1,55200000,5695689,4492,0
1,55300000,5705990,4492,0
1,55400000,5716300,4496,0
1,55500000,5726588,4498,0
1,55600000,5736883,4498,0
1,55700000,5747184,4499,0
1,55800000,5757480,4499,0
1,55900000,5767791,4499,0
1,56000000,5778097,4500,0
1,56100000,5788403,4500,0
1,56200000,5798707,4501,0
1,56300000,5809012,4502,0
1,56400000,5819337,4502,0
1,56500000,5829631,4502,0
1,56600000,5839924,4506,0
1,56700000,5850210,4507,0
1,56800000,5860507,4508,0
1,56900000,5870841,4508,0
1,57000000,5881141,4508,0
1,57100000,5891424,4509,0
1,57200000,5901730,4509,0
1,57300000,5912027,4510,0
1,57400000,5922342,4511,0
1,57500000,5932651,4511,0
1,57600000,5942946,4514,0
1,57700000,5953258,4516,0
1,57800000,5963601,4517,0
1,57900000,5973929,4519,0
1,58000000,5984251,4520,0
1,58100000,5994563,4520,0
1,58200000,6004875,4520,0
1,58300000,6015203,4525,0
1,58400000,6025510,4525,0
1,58500000,6035793,4526,0
1,58600000,6046088,4526,0
1,58700000,6056399,4528,0
1,58800000,6066708,4529,0
1,58900000,6077015,4529,0
1,59000000,6087337,4531,0
1,59100000,6097637,4533,0
1,59200000,6107932,4533,0
1,59300000,6118239,4534,0
1,59400000,6128539,4534,0
1,59500000,6138833,4534,0
1,59600000,6149128,4535,0
1,59700000,6159436,4536,0
1,59800000,6169741,4536,0
1,59900000,6180026,4537,0
1,60000000,6190336,4538,0
1,60100000,6200647,4538,0
1,60200000,6210944,4541,0
1,60300000,6221263,4542,0
1,60400000,6231570,4544,0
1,60500000,6241869,4548,0
1,60600000,6252174,4548,0
1,60700000,6262466,4548,0
1,60800000,6272749,4549,0
1,60900000,6283043,4550,0
1,61000000,6293355,4551,0
1,61100000,6303667,4551,0
1,61200000,6313998,4552,0
1,61300000,6324306,4553,0
1,61400000,6334598,4553,0
1,61500000,6344909,4553,0
1,61600000,6355214,4554,0
1,61700000,6365525,4558,0
1,61800000,6375829,4559,0
1,61900000,6386142,4564,0
1,62000000,6396441,4564,0
1,62100000,6406733,4565,0
1,62200000,6417046,4565,0
1,62300000,6427341,4566,0
1,62400000,6437646,4580,0
1,62500000,6447969,4583,0
1,62600000,6458281,4583,0
1,62700000,6468571,4583,0
1,62800000,6478876,4584,0
1,62900000,6489185,4585,0
1,63000000,6499494,4587,0
1,63100000,6509789,4587,0
1,63200000,6520114,4589,0
1,63300000,6530426,4591,0
1,63400000,6540732,4593,0
1,63500000,6551025,4594,0
1,63600000,6561344,4594,0
1,63700000,6571654,4594,0
1,63800000,6581957,4596,0
1,63900000,6592272,4598,0
1,64000000,6602573,4598,0
1,64100000,6612869,4598,0
1,64200000,6623180,4599,0
1,64300000,6633479,4599,0
1,64400000,6643770,4600,0
1,64500000,6654070,4601,0
1,64600000,6664360,4601,0
1,64700000,6674660,4603,0
1,64800000,6684958,4603,0
1,64900000,6695274,4603,0
1,65000000,6705585,4607,0
1,65100000,6715888,4608,0
1,65200000,6726197,4608,0
1,65300000,6736490,4608,0
1,65400000,6746791,4610,0
1,65500000,6757101,4610,0
1,65600000,6767398,4614,0
1,65700000,6777697,4614,0
1,65800000,6787992,4614,0
1,65900000,6798312,4614,0
1,66000000,6808626,4614,0
1,66100000,6818926,4618,0
1,66200000,6829237,4619,0
1,66300000,6839539,4620,0
1,66400000,6849835,4621,0
1,66500000,6860154,4623,0
1,66600000,6870479,4625,0
1,66700000,6880791,4626,0
1,66800000,6891102,4630,0
1,66900000,6901409,4630,0
1,67000000,6911712,4630,0
1,67100000,6922019,4630,0
1,67200000,6932319,4631,0
1,67300000,6942625,4633,0
1,67400000,6952931,4634,0
1,67500000,6963240,4634,0
1,67600000,6973538,4636,0
1,67700000,6983863,4639,0
1,67800000,6994183,4639,0
1,67900000,7004498,4639,0
1,68000000,7014812,4640,0
1,68100000,7025133,4650,0
1,68200000,7035449,4652,0
1,68300000,7045760,4654,0
1,68400000,7056077,4660,0
1,68500000,7066384,4664,0
1,68600000,7076699,4664,0
1,68700000,7087045,4664,0
1,68800000,7097364,4664,0
1,68900000,7107672,4664,0
1,69000000,7117981,4664,0
1,69100000,7128319,4665,0
1,69200000,7138636,4668,0
1,69300000,7148937,4675,0
1,69400000,7159238,4676,0
1,69500000,7169553,4703,0
1,69600000,7179880,4732,0
1,69700000,7190200,4749,0
1,69800000,7200517,4765,0
1,69900000,7210820,4773,0
1,70000000,7221126,4779,0
1,70100000,7231442,4785,0
1,70200000,7241765,4791,0
1,70300000,7252081,4801,0
1,70400000,7262392,4809,0
1,70500000,7272703,4823,0
1,70600000,7283015,4827,0
1,70700000,7293323,4830,0
1,70800000,7303658,4834,0
1,70900000,7313986,4846,0
1,71000000,7324294,4846,0
1,71100000,7334616,4849,0
1,71200000,7344915,4855,0
1,71300000,7355243,4870,0
1,71400000,7365559,4876,0
1,71500000,7375870,4877,0
1,71600000,7386201,4878,0
1,71700000,7396504,4880,0
1,71800000,7406809,4882,0
1,71900000,7417114,4884,0
1,72000000,7427431,4888,0
1,72100000,7437736,4893,0
1,72200000,7448063,4899,0
1,72300000,7458373,4900,0
1,72400000,7468677,4911,0
1,72500000,7478978,4913,0
1,72600000,7489295,4920,0
1,72700000,7499609,4920,0
1,72800000,7509910,4922,0
1,72900000,7520209,4923,0
1,73000000,7530518,4926,0
1,73100000,7540825,4929,0
1,73200000,7551144,4931,0
1,73300000,7561453,4939,0
1,73400000,7571759,4945,0
1,73500000,7582064,4947,0
1,73600000,7592367,4954,0
1,73700000,7602681,4957,0
1,73800000,7612998,4957,0
1,73900000,7623320,4962,0
1,74000000,7633629,4963,0
1,74100000,7643928,4965,0
1,74200000,7654244,4973,0
1,74300000,7664561,4973,0
1,74400000,7674859,4974,0
1,74500000,7685175,4980,0
1,74600000,7695484,4983,0
1,74700000,7705793,4985,0
1,74800000,7716110,4992,0
1,74900000,7726418,4994,0
1,75000000,7736758,5004,0
1,75100000,7747072,5007,0
1,75200000,7757379,5014,0
1,75300000,7767681,5022,0
1,75400000,7777998,5027,0
1,75500000,7788298,5028,0
1,75600000,7798599,5029,0
1,75700000,7808894,5032,0
1,75800000,7819202,5032,0
1,75900000,7829505,5038,0
1,76000000,7839804,5040,0
1,76100000,7850117,5041,0
1,76200000,7860423,5046,0
1,76300000,7870733,5047,0
1,76400000,7881056,5049,0
1,76500000,7891366,5053,0
1,76600000,7901668,5056,0
1,76700000,7911968,5056,0
1,76800000,7922267,5056,0
1,76900000,7932563,5058,0
1,77000000,7942877,5058,0
1,77100000,7953186,5060,0
1,77200000,7963506,5062,0
1,77300000,7973823,5064,0
1,77400000,7984132,5064,0
1,77500000,7994433,5068,0
1,77600000,8004745,5070,0
1,77700000,8015049,5073,0
1,77800000,8025353,5077,0
1,77900000,8035654,5079,0
1,78000000,8045956,5082,0
1,78100000,8056268,5083,0
1,78200000,8066577,5092,0
1,78300000,8076880,5094,0
1,78400000,8087192,5095,0
1,78500000,8097498,5097,0
1,78600000,8107817,5099,0
1,78700000,8118127,5104,0
1,78800000,8128445,5104,0
1,78900000,8138750,5106,0
1,79000000,8149063,5107,0
1,79100000,8159370,5107,0
1,79200000,8169686,5108,0
1,79300000,8179990,5111,0
1,79400000,8190301,5111,0
1,79500000,8200602,5112,0
1,79600000,8210912,5114,0
1,79700000,8221222,5114,0
1,79800000,8231525,5117,0
1,79900000,8241832,5118,0
1,80000000,8252147,5118,0
1,80100000,8262451,5119,0
1,80200000,8272778,5122,0
1,80300000,8283099,5123,0
1,80400000,8293459,5129,0
1,80500000,8303771,5129,0
1,80600000,8314081,5129,0
1,80700000,8324392,5132,0
1,80800000,8334695,5132,0
1,80900000,8345006,5137,0
1,81000000,8355311,5137,0
1,81100000,8365621,5137,0
1,81200000,8375923,5137,0
1,81300000,8386233,5139,0
1,81400000,8396536,5139,0
1,81500000,8406846,5142,0
1,81600000,8417146,5146,0
1,81700000,8427440,5146,0
1,81800000,8437740,5146,0
1,81900000,8448055,5150,0
1,82000000,8458363,5150,0
1,82100000,8468670,5150,0
1,82200000,8479012,5151,0
1,82300000,8489370,5155,0
1,82400000,8499676,5157,0
1,82500000,8509986,5162,0
1,82600000,8520289,5162,0
1,82700000,8530590,5170,0
1,82800000,8540894,5171,0
1,82900000,8551203,5174,0
1,83000000,8561501,5176,0
1,83100000,8571797,5177,0
1,83200000,8582148,5178,0
1,83300000,8592458,5179,0
1,83400000,8602766,5184,0
1,83500000,8613085,5185,0
1,83600000,8623395,5185,0
1,83700000,8633720,5209,0
1,83800000,8644029,5211,0
1,83900000,8654350,5211,0
1,84000000,8664649,5211,0
1,84100000,8674949,5213,0
1,84200000,8685263,5214,0
1,84300000,8695571,5214,0
1,84400000,8705874,5214,0
1,84500000,8716193,5216,0
1,84600000,8726508,5218,0
1,84700000,8736818,5220,0
1,84800000,8747145,5223,0
1,84900000,8757458,5224,0
1,85000000,8767757,5232,0
1,85100000,8778077,5237,0
1,85200000,8788381,5239,0
1,85300000,8798690,5239,0
1,85400000,8808996,5244,0
1,85500000,8819327,5245,0
1,85600000,8829659,5258,0
1,85700000,8839987,5260,0
1,85800000,8850298,5262,0
1,85900000,8860603,5262,0
1,86000000,8870911,5262,0
1,86100000,8881216,5262,0
1,86200000,8891525,5262,0
1,86300000,8901846,5263,0
1,86400000,8912160,5266,0
1,86500000,8922485,5271,0
1,86600000,8932799,5271,0
1,86700000,8943135,5273,0
1,86800000,8953437,5274,0
1,86900000,8963742,5274,0
1,87000000,8974054,5285,0
1,87100000,8984355,5285,0
1,87200000,8994657,5286,0
1,87300000,9004967,5287,0
1,87400000,9015276,5287,0
1,87500000,9025582,5288,0
1,87600000,9035906,5291,0
1,87700000,9046218,5294,0
1,87800000,9056534,5311,0
1,87900000,9066847,5316,0
1,88000000,9077163,5320,0
1,88100000,9087475,5331,0
1,88200000,9097771,5331,0
1,88300000,9108066,5334,0
1,88400000,9118362,5335,0
1,88500000,9128650,5335,0
1,88600000,9138943,5338,0
1,88700000,9149235,5340,0
1,88800000,9159521,5343,0
1,88900000,9169809,5344,0
1,89000000,9180111,5346,0
1,89100000,9190424,5426,0
1,89200000,9200728,5429,0
1,89300000,9211026,5432,0
1,89400000,9221323,5432,0
1,89500000,9231610,5432,0
1,89600000,9241899,5437,0
1,89700000,9252196,5438,0
1,89800000,9262495,5438,0
1,89900000,9272778,5443,0
1,90000000,9283068,5450,0
1,90000001,9283079,5450,22001
2,100000,14172,5290,0
2,200000,27438,6650,0
2,300000,40568,7605,0
2,400000,53935,8639,0
2,500000,66909,9454,0
2,600000,79755,9919,0
2,700000,92629,10500,0
2,800000,105447,11077,0
2,900000,118234,11522,0
2,1000000,130904,11781,0
2,1100000,143624,12169,0
2,1200000,156383,12526,0
2,1300000,169072,12906,0
2,1400000,181717,13229,0
2,1500000,194279,13363,0
2,1600000,206906,13690,0
2,1700000,219473,13869,0
2,1800000,232054,14113,0
2,1900000,244609,14348,0
2,2000000,257132,14565,0
2,2100000,269732,14877,0
2,2200000,282238,15050,0
2,2300000,294803,15272,0
2,2400000,307374,15537,0
2,2500000,319927,15810,0
2,2600000,332557,16120,0
2,2700000,345130,16354,0
2,2800000,357829,16518,0
2,2900000,370347,16697,0
2,3000000,382820,16860,0
2,3100000,395324,17083,0
2,3200000,407774,17222,0
2,3300000,420233,17358,0
2,3400000,432663,17495,0
2,3500000,445077,17609,0
2,3600000,457485,17771,0
2,3700000,469824,17856,0
2,3800000,482257,18037,0
