context_length,alpha,beta,adapt,pretrain,chars_processed,time_microsec,bpc
1,49,77,0,1,28500000,4128119,0
1,49,77,0,1,29000000,4228881,0
1,49,77,0,1,29500000,4295527,0
1,49,77,0,1,30000000,4499602,0
1,49,77,0,1,30500000,4611395,0
1,49,77,0,1,31000000,4684203,0
1,49,77,0,1,31500000,4781526,0
1,49,77,0,1,32000000,4871185,0
1,49,77,0,1,32500000,4922974,0
1,49,77,0,1,33000000,5039901,0
1,49,77,0,1,33500000,5150214,0
1,49,77,0,1,34000000,5213526,0
1,49,77,0,1,34500000,5327758,0
1,49,77,0,1,35000000,5430189,0
1,49,77,0,1,35500000,5492488,0
1,49,77,0,1,36000000,5581062,0
1,49,77,0,1,36500000,5676874,0
1,49,77,0,1,37000000,5728676,0
1,49,77,0,1,37500000,5818787,0
1,49,77,0,1,38000000,5906508,0
1,49,77,0,1,38500000,5981393,0
1,49,77,0,1,39000000,6050958,0
1,49,77,0,1,39500000,6141554,0
1,49,77,0,1,40000000,6239635,0
1,49,77,0,1,40500000,6297958,0
1,49,77,0,1,41000000,6393769,0
1,49,77,0,1,41500000,6485201,0
1,49,77,0,1,42000000,6539115,0
1,49,77,0,1,42500000,6629950,0
1,49,77,0,1,43000000,6744405,0
1,49,77,0,1,43500000,6814477,0
1,49,77,0,1,44000000,6918285,0
1,49,77,0,1,44500000,7020320,0
1,49,77,0,1,45000000,7075015,0
1,49,77,0,1,45500000,7179716,0
1,49,77,0,1,46000000,7462708,0
1,49,77,0,1,46500000,7532715,0
1,49,77,0,1,47000000,7638260,0
1,49,77,0,1,47500000,7739822,0
1,49,77,0,1,48000000,7818722,0
1,49,77,0,1,48500000,7935650,0
1,49,77,0,1,49000000,8045049,0
1,49,77,0,1,49500000,8118799,0
1,49,77,0,1,50000000,8236367,0
1,49,77,0,1,50500000,8362904,0
1,49,77,0,1,51000000,8438431,0
1,49,77,0,1,51500000,8524958,0
1,49,77,0,1,52000000,8621817,0
1,49,77,0,1,52500000,8673574,0
1,49,77,0,1,53000000,8761551,0
1,49,77,0,1,53500000,8860345,0
1,49,77,0,1,54000000,8926103,0
1,49,77,0,1,54500000,9035925,0
1,49,77,0,1,55000000,9138324,0
1,49,77,0,1,55500000,9202691,0
1,49,77,0,1,56000000,9329852,0
1,49,77,0,1,56500000,9441603,0
1,49,77,0,1,57000000,9505030,0
1,49,77,0,1,57500000,9597273,0
1,49,77,0,1,58000000,9722841,0
1,49,77,0,1,58500000,9844801,0
1,49,77,0,1,59000000,9928165,0
1,49,77,0,1,59500000,10032287,0
1,49,77,0,1,60000000,10129973,0
1,49,77,0,1,60500000,10181697,0
1,49,77,0,1,61000000,10296102,0
1,49,77,0,1,61500000,10399943,0
1,49,77,0,1,62000000,10451505,0
1,49,77,0,1,62500000,10572493,0
1,49,77,0,1,63000000,10677702,0
1,49,77,0,1,63500000,10729373,0
1,49,77,0,1,64000000,10825269,0
1,49,77,0,1,64500000,10934085,0
1,49,77,0,1,65000000,10999670,0
1,49,77,0,1,65500000,11101098,0
1,49,77,0,1,66000000,11200070,0
1,49,77,0,1,66500000,11253264,0
1,49,77,0,1,67000000,11355619,0
1,49,77,0,1,67500000,11462733,0
1,49,77,0,1,68000000,11514603,0
1,49,77,0,1,68500000,11623062,0
1,49,77,0,1,69000000,11729177,0
1,49,77,0,1,69500000,11782843,0
1,49,77,0,1,70000000,11884911,0
1,49,77,0,1,70500000,11997667,0
1,49,77,0,1,71000000,12049297,0
1,49,77,0,1,71500000,12151393,0
1,49,77,0,1,72000000,12271030,0
1,49,77,0,1,72500000,12340074,0
1,49,77,0,1,73000000,12460999,0
1,49,77,0,1,73500000,12584343,0
1,49,77,0,1,74000000,12652529,0
1,49,77,0,1,74500000,12796291,0
1,49,77,0,1,75000000,12931501,0
1,49,77,0,1,75500000,13001215,0
1,49,77,0,1,76000000,13142363,0
1,49,77,0,1,76500000,13251653,0
1,49,77,0,1,77000000,13358450,0
1,49,77,0,1,77500000,13441713,0
1,49,77,0,1,78000000,13550473,0
1,49,77,0,1,78500000,13647878,0
1,49,77,0,1,79000000,13721743,0
1,49,77,0,1,79500000,13832002,0
1,49,77,0,1,80000000,13945219,0
1,49,77,0,1,80500000,14025702,0
1,49,77,0,1,81000000,14140255,0
1,49,77,0,1,81500000,14247678,0
1,49,77,0,1,82000000,14326261,0
1,49,77,0,1,82500000,14433330,0
1,49,77,0,1,83000000,14530553,0
1,49,77,0,1,83500000,14582288,0
1,49,77,0,1,84000000,14667679,0
1,49,77,0,1,84500000,14755935,0
1,49,77,0,1,85000000,14807743,0
1,49,77,0,1,85500000,14916850,0
1,49,77,0,1,86000000,15007243,0
1,49,77,0,1,86500000,15058939,0
1,49,77,0,1,87000000,15149281,0
1,49,77,0,1,87500000,15242029,0
1,49,77,0,1,88000000,15295474,0
1,49,77,0,1,88500000,15387834,0
1,49,77,0,1,89000000,15513421,0
1,49,77,0,1,89500000,15580467,0
1,49,77,0,1,90000000,15654627,0
1,49,77,1,1,500000,104276,0
1,49,77,1,1,1000000,165802,0
1,49,77,1,1,1500000,217033,0
1,49,77,1,1,2000000,268272,0
1,49,77,1,1,2500000,319505,0
1,49,77,1,1,3000000,370649,0
1,49,77,1,1,3500000,421745,0
1,49,77,1,1,4000000,472914,0
1,49,77,1,1,4500000,524219,0
1,49,77,1,1,5000000,575370,0
1,49,77,1,1,5500000,626393,0
1,49,77,1,1,6000000,677575,0
1,49,77,1,1,6500000,728793,0
1,49,77,1,1,7000000,780125,0
1,49,77,1,1,7500000,831170,0
1,49,77,1,1,8000000,882329,0
1,49,77,1,1,8500000,933403,0
1,49,77,1,1,9000000,984376,0
1,49,77,1,1,9500000,1035301,0
1,49,77,1,1,10000000,1086264,0
1,49,77,1,1,10500000,1137319,0
1,49,77,1,1,11000000,1188332,0
1,49,77,1,1,11500000,1239607,0
1,49,77,1,1,12000000,1290757,0
1,49,77,1,1,12500000,1342112,0
1,49,77,1,1,13000000,1393352,0
1,49,77,1,1,13500000,1444617,0
1,49,77,1,1,14000000,1495788,0
1,49,77,1,1,14500000,1547111,0
1,49,77,1,1,15000000,1598265,0
1,49,77,1,1,15500000,1649420,0
1,49,77,1,1,16000000,1700561,0
1,49,77,1,1,16500000,1752061,0
1,49,77,1,1,17000000,1803211,0
1,49,77,1,1,17500000,1854529,0
1,49,77,1,1,18000000,1905704,0
1,49,77,1,1,18500000,1957153,0
1,49,77,1,1,19000000,2008305,0
1,49,77,1,1,19500000,2059407,0
1,49,77,1,1,20000000,2110397,0
1,49,77,1,1,20500000,2161610,0
1,49,77,1,1,21000000,2212653,0
1,49,77,1,1,21500000,2263759,0
1,49,77,1,1,22000000,2314880,0
1,49,77,1,1,22500000,2366026,0
1,49,77,1,1,23000000,2417040,0
1,49,77,1,1,23500000,2468101,0
1,49,77,1,1,24000000,2519195,0
1,49,77,1,1,24500000,2570263,0
1,49,77,1,1,25000000,2621258,0
1,49,77,1,1,25500000,2672313,0
1,49,77,1,1,26000000,2723381,0
1,49,77,1,1,26500000,2774586,0
1,49,77,1,1,27000000,2825546,0
1,49,77,1,1,27500000,2876708,0
1,49,77,1,1,28000000,2927766,0
1,49,77,1,1,28500000,2978812,0
1,49,77,1,1,29000000,3029806,0
1,49,77,1,1,29500000,3080813,0
1,49,77,1,1,30000000,3131904,0
1,49,77,1,1,30500000,3182958,0
1,49,77,1,1,31000000,3233915,0
1,49,77,1,1,31500000,3284912,0
1,49,77,1,1,32000000,3336108,0
1,49,77,1,1,32500000,3387127,0
1,49,77,1,1,33000000,3438096,0
1,49,77,1,1,33500000,3489132,0
1,49,77,1,1,34000000,3540213,0
1,49,77,1,1,34500000,3591180,0
1,49,77,1,1,35000000,3642192,0
1,49,77,1,1,35500000,3693187,0
1,49,77,1,1,36000000,3744468,0
1,49,77,1,1,36500000,3795437,0
1,49,77,1,1,37000000,3846438,0
1,49,77,1,1,37500000,3897422,0
1,49,77,1,1,38000000,3948537,0
1,49,77,1,1,38500000,3999496,0
1,49,77,1,1,39000000,4050467,0
1,49,77,1,1,39500000,4101420,0
1,49,77,1,1,40000000,4152475,0
1,49,77,1,1,40500000,4203429,0
1,49,77,1,1,41000000,4254439,0
1,49,77,1,1,41500000,4305393,0
1,49,77,1,1,42000000,4356496,0
1,49,77,1,1,42500000,4407507,0
1,49,77,1,1,43000000,4458507,0
1,49,77,1,1,43500000,4509469,0
1,49,77,1,1,44000000,4560552,0
1,49,77,1,1,44500000,4611534,0
1,49,77,1,1,45000000,4662525,0
1,49,77,1,1,45500000,4713593,0
1,49,77,1,1,46000000,4764846,0
1,49,77,1,1,46500000,4815829,0
1,49,77,1,1,47000000,4866843,0
1,49,77,1,1,47500000,4917892,0
1,49,77,1,1,48000000,4969636,0
1,49,77,1,1,48500000,5020587,0
1,49,77,1,1,49000000,5071582,0
1,49,77,1,1,49500000,5122658,0
1,49,77,1,1,50000000,5173637,0
1,49,77,1,1,50500000,5224586,0
1,49,77,1,1,51000000,5275568,0
1,49,77,1,1,51500000,5326608,0
1,49,77,1,1,52000000,5377555,0
1,49,77,1,1,52500000,5428499,0
1,49,77,1,1,53000000,5479564,0
1,49,77,1,1,53500000,5530897,0
1,49,77,1,1,54000000,5581929,0
1,49,77,1,1,54500000,5632870,0
1,49,77,1,1,55000000,5683872,0
1,49,77,1,1,55500000,5734932,0
1,49,77,1,1,56000000,5786117,0
1,49,77,1,1,56500000,5837063,0
1,49,77,1,1,57000000,5888551,0
1,49,77,1,1,57500000,5939598,0
1,49,77,1,1,58000000,5990605,0
1,49,77,1,1,58500000,6041555,0
1,49,77,1,1,59000000,6092552,0
1,49,77,1,1,59500000,6143600,0
1,49,77,1,1,60000000,6194624,0
1,49,77,1,1,60500000,6245580,0
1,49,77,1,1,61000000,6296587,0
1,49,77,1,1,61500000,6347696,0
1,49,77,1,1,62000000,6398609,0
1,49,77,1,1,62500000,6449575,0
1,49,77,1,1,63000000,6500511,0
1,49,77,1,1,63500000,6551640,0
1,49,77,1,1,64000000,6602595,0
1,49,77,1,1,64500000,6653594,0
1,49,77,1,1,65000000,6704605,0
1,49,77,1,1,65500000,6755928,0
1,49,77,1,1,66000000,6806925,0
1,49,77,1,1,66500000,6857988,0
1,49,77,1,1,67000000,6908939,0
1,49,77,1,1,67500000,6960084,0
1,49,77,1,1,68000000,7011056,0
1,49,77,1,1,68500000,7062092,0
1,49,77,1,1,69000000,7113073,0
1,49,77,1,1,69500000,7164223,0
1,49,77,1,1,70000000,7215216,0
1,49,77,1,1,70500000,7266619,0
1,49,77,1,1,71000000,7317770,0
1,49,77,1,1,71500000,7368915,0
1,49,77,1,1,72000000,7420017,0
1,49,77,1,1,72500000,7471123,0
1,49,77,1,1,73000000,7522372,0
1,49,77,1,1,73500000,7573469,0
1,49,77,1,1,74000000,7624484,0
1,49,77,1,1,74500000,7675546,0
1,49,77,1,1,75000000,7726920,0
1,49,77,1,1,75500000,7778244,0
1,49,77,1,1,76000000,7829182,0
1,49,77,1,1,76500000,7880861,0
1,49,77,1,1,77000000,7931957,0
1,49,77,1,1,77500000,7982988,0
1,49,77,1,1,78000000,8033959,0
1,49,77,1,1,78500000,8084985,0
1,49,77,1,1,79000000,8136074,0
1,49,77,1,1,79500000,8187084,0
1,49,77,1,1,80000000,8238067,0
1,49,77,1,1,80500000,8289082,0
1,49,77,1,1,81000000,8340312,0
1,49,77,1,1,81500000,8391394,0
1,49,77,1,1,82000000,8442391,0
1,49,77,1,1,82500000,8493493,0
1,49,77,1,1,83000000,8544675,0
1,49,77,1,1,83500000,8595753,0
1,49,77,1,1,84000000,8646740,0
1,49,77,1,1,84500000,8697771,0
1,49,77,1,1,85000000,8749035,0
1,49,77,1,1,85500000,8800055,0
1,49,77,1,1,86000000,8851075,0
1,49,77,1,1,86500000,8902032,0
1,49,77,1,1,87000000,8953169,0
1,49,77,1,1,87500000,9004137,0
1,49,77,1,1,88000000,9055125,0
1,49,77,1,1,88500000,9106094,0
1,49,77,1,1,89000000,9157197,0
1,49,77,1,1,89500000,9208160,0
1,49,77,1,1,90000000,9259150,0
2,49,77,0,1,500000,66060,0
2,49,77,0,1,1000000,128392,0
2,49,77,0,1,1500000,190211,0
2,49,77,0,1,2000000,251636,0
2,49,77,0,1,2500000,313370,0
2,49,77,0,1,3000000,374641,0
2,49,77,0,1,3500000,435568,0
2,49,77,0,1,4000000,496567,0
2,49,77,0,1,4500000,557494,0
2,49,77,0,1,5000000,618193,0
2,49,77,0,1,5500000,678930,0
2,49,77,0,1,6000000,739585,0
2,49,77,0,1,6500000,800426,0
2,49,77,0,1,7000000,861127,0
2,49,77,0,1,7500000,921681,0
2,49,77,0,1,8000000,982294,0
2,49,77,0,1,8500000,1042883,0
2,49,77,0,1,9000000,1103517,0
2,49,77,0,1,9500000,1164127,0
2,49,77,0,1,10000000,1224582,0
2,49,77,0,1,10500000,1285218,0
2,49,77,0,1,11000000,1345653,0
2,49,77,0,1,11500000,1406104,0
2,49,77,0,1,12000000,1466692,0
2,49,77,0,1,12500000,1527567,0
2,49,77,0,1,13000000,1588003,0
2,49,77,0,1,13500000,1648490,0
2,49,77,0,1,14000000,1709039,0
2,49,77,0,1,14500000,1769462,0
2,49,77,0,1,15000000,1829891,0
2,49,77,0,1,15500000,1890331,0
2,49,77,0,1,16000000,1950745,0
2,49,77,0,1,16500000,2011132,0
2,49,77,0,1,17000000,2071590,0
2,49,77,0,1,17500000,2131845,0
2,49,77,0,1,18000000,2192145,0
2,49,77,0,1,18500000,2252512,0
2,49,77,0,1,19000000,2313160,0
2,49,77,0,1,19500000,2373556,0
2,49,77,0,1,20000000,2433873,0
2,49,77,0,1,20500000,2494224,0
2,49,77,0,1,21000000,2554501,0
2,49,77,0,1,21500000,2614826,0
2,49,77,0,1,22000000,2675112,0
2,49,77,0,1,22500000,2735197,0
2,49,77,0,1,23000000,2795283,0
2,49,77,0,1,23500000,2855600,0
2,49,77,0,1,24000000,2915880,0
2,49,77,0,1,24500000,2976015,0
2,49,77,0,1,25000000,3036144,0
2,49,77,0,1,25500000,3096310,0
2,49,77,0,1,26000000,3156533,0
2,49,77,0,1,26500000,3216653,0
2,49,77,0,1,27000000,3277071,0
2,49,77,0,1,27500000,3337181,0
2,49,77,0,1,28000000,3397243,0
2,49,77,0,1,28500000,3457424,0
2,49,77,0,1,29000000,3517707,0
2,49,77,0,1,29500000,3577751,0
2,49,77,0,1,30000000,3637792,0
2,49,77,0,1,30500000,3697935,0
2,49,77,0,1,31000000,3757950,0
2,49,77,0,1,31500000,3818112,0
2,49,77,0,1,32000000,3878176,0
2,49,77,0,1,32500000,3938077,0
2,49,77,0,1,33000000,3997982,0
2,49,77,0,1,33500000,4058167,0
2,49,77,0,1,34000000,4118076,0
2,49,77,0,1,34500000,4178030,0
2,49,77,0,1,35000000,4238015,0
2,49,77,0,1,35500000,4298994,0
2,49,77,0,1,36000000,4358894,0
2,49,77,0,1,36500000,4419112,0
2,49,77,0,1,37000000,4479223,0
2,49,77,0,1,37500000,4539119,0
2,49,77,0,1,38000000,4599074,0
2,49,77,0,1,38500000,4659007,0
2,49,77,0,1,39000000,4718957,0
2,49,77,0,1,39500000,4778861,0
2,49,77,0,1,40000000,4838743,0
2,49,77,0,1,40500000,4898767,0
2,49,77,0,1,41000000,4958765,0
2,49,77,0,1,41500000,5018655,0
2,49,77,0,1,42000000,5078754,0
2,49,77,0,1,42500000,5138291,0
2,49,77,0,1,43000000,5197805,0
2,49,77,0,1,43500000,5257448,0
2,49,77,0,1,44000000,5317221,0
2,49,77,0,1,44500000,5376829,0
2,49,77,0,1,45000000,5436340,0
2,49,77,0,1,45500000,5496499,0
2,49,77,0,1,46000000,5556011,0
2,49,77,0,1,46500000,5616682,0
2,49,77,0,1,47000000,5676395,0
2,49,77,0,1,47500000,5735788,0
2,49,77,0,1,48000000,5795087,0
2,49,77,0,1,48500000,5854347,0
2,49,77,0,1,49000000,5913802,0
2,49,77,0,1,49500000,5973118,0
2,49,77,0,1,50000000,6032409,0
2,49,77,0,1,50500000,6091845,0
2,49,77,0,1,51000000,6151166,0
2,49,77,0,1,51500000,6210380,0
2,49,77,0,1,52000000,6269786,0
2,49,77,0,1,52500000,6329250,0
2,49,77,0,1,53000000,6388456,0
2,49,77,0,1,53500000,6447655,0
2,49,77,0,1,54000000,6507072,0
2,49,77,0,1,54500000,6566411,0
2,49,77,0,1,55000000,6625605,0
2,49,77,0,1,55500000,6685028,0
2,49,77,0,1,56000000,6744164,0
2,49,77,0,1,56500000,6804471,0
2,49,77,0,1,57000000,6863809,0
2,49,77,0,1,57500000,6923026,0
2,49,77,0,1,58000000,6982277,0
2,49,77,0,1,58500000,7041489,0
2,49,77,0,1,59000000,7100796,0
2,49,77,0,1,59500000,7159987,0
2,49,77,0,1,60000000,7219195,0
2,49,77,0,1,60500000,7278761,0
2,49,77,0,1,61000000,7338001,0
2,49,77,0,1,61500000,7397250,0
2,49,77,0,1,62000000,7456372,0
2,49,77,0,1,62500000,7515672,0
2,49,77,0,1,63000000,7574995,0
2,49,77,0,1,63500000,7634287,0
2,49,77,0,1,64000000,7693610,0
2,49,77,0,1,64500000,7752838,0
2,49,77,0,1,65000000,7812332,0
2,49,77,0,1,65500000,7871921,0
2,49,77,0,1,66000000,7931504,0
2,49,77,0,1,66500000,7990941,0
2,49,77,0,1,67000000,8050184,0
2,49,77,0,1,67500000,8109595,0
2,49,77,0,1,68000000,8169097,0
2,49,77,0,1,68500000,8228410,0
2,49,77,0,1,69000000,8288012,0
2,49,77,0,1,69500000,8347279,0
2,49,77,0,1,70000000,8406516,0
2,49,77,0,1,70500000,8465980,0
2,49,77,0,1,71000000,8525204,0
2,49,77,0,1,71500000,8584511,0
2,49,77,0,1,72000000,8643767,0
2,49,77,0,1,72500000,8703144,0
2,49,77,0,1,73000000,8763009,0
2,49,77,0,1,73500000,8822314,0
2,49,77,0,1,74000000,8881736,0
2,49,77,0,1,74500000,8940954,0
2,49,77,0,1,75000000,9000155,0
2,49,77,0,1,75500000,9059507,0
2,49,77,0,1,76000000,9118658,0
2,49,77,0,1,76500000,9177858,0
2,49,77,0,1,77000000,9237055,0
2,49,77,0,1,77500000,9296481,0
2,49,77,0,1,78000000,9355749,0
2,49,77,0,1,78500000,9415169,0
2,49,77,0,1,79000000,9474588,0
2,49,77,0,1,79500000,9533839,0
2,49,77,0,1,80000000,9593030,0
2,49,77,0,1,80500000,9652284,0
2,49,77,0,1,81000000,9711720,0
2,49,77,0,1,81500000,9770976,0
2,49,77,0,1,82000000,9830216,0
2,49,77,0,1,82500000,9889716,0
2,49,77,0,1,83000000,9949012,0
2,49,77,0,1,83500000,10008240,0
2,49,77,0,1,84000000,10067671,0
2,49,77,0,1,84500000,10126847,0
2,49,77,0,1,85000000,10185956,0
2,49,77,0,1,85500000,10245181,0
2,49,77,0,1,86000000,10304633,0
2,49,77,0,1,86500000,10363827,0
2,49,77,0,1,87000000,10423011,0
2,49,77,0,1,87500000,10482379,0
2,49,77,0,1,88000000,10541557,0
2,49,77,0,1,88500000,10600711,0
2,49,77,0,1,89000000,10659968,0
2,49,77,0,1,89500000,10719157,0
2,49,77,0,1,90000000,10778297,0
2,49,77,1,1,500000,65173,0
2,49,77,1,1,1000000,127547,0
2,49,77,1,1,1500000,189202,0
2,49,77,1,1,2000000,250530,0
2,49,77,1,1,2500000,311890,0
2,49,77,1,1,3000000,372917,0
2,49,77,1,1,3500000,433729,0
2,49,77,1,1,4000000,494592,0
2,49,77,1,1,4500000,555396,0
2,49,77,1,1,5000000,615968,0
2,49,77,1,1,5500000,676526,0
2,49,77,1,1,6000000,737419,0
2,49,77,1,1,6500000,798160,0
2,49,77,1,1,7000000,858712,0
2,49,77,1,1,7500000,919339,0
2,49,77,1,1,8000000,979880,0
2,49,77,1,1,8500000,1040362,0
2,49,77,1,1,9000000,1100922,0
2,49,77,1,1,9500000,1161384,0
2,49,77,1,1,10000000,1221741,0
2,49,77,1,1,10500000,1282034,0
2,49,77,1,1,11000000,1342565,0
2,49,77,1,1,11500000,1403099,0
2,49,77,1,1,12000000,1463548,0
2,49,77,1,1,12500000,1524319,0
2,49,77,1,1,13000000,1584703,0
2,49,77,1,1,13500000,1645146,0
2,49,77,1,1,14000000,1705860,0
2,49,77,1,1,14500000,1766166,0
2,49,77,1,1,15000000,1826488,0
2,49,77,1,1,15500000,1886802,0
2,49,77,1,1,16000000,1947109,0
2,49,77,1,1,16500000,2007446,0
2,49,77,1,1,17000000,2067719,0
2,49,77,1,1,17500000,2128025,0
2,49,77,1,1,18000000,2188269,0
2,49,77,1,1,18500000,2248620,0
2,49,77,1,1,19000000,2308981,0
2,49,77,1,1,19500000,2369202,0
2,49,77,1,1,20000000,2429563,0
2,49,77,1,1,20500000,2490081,0
2,49,77,1,1,21000000,2550289,0
2,49,77,1,1,21500000,2610457,0
2,49,77,1,1,22000000,2670508,0
2,49,77,1,1,22500000,2730825,0
2,49,77,1,1,23000000,2790867,0
2,49,77,1,1,23500000,2851004,0
2,49,77,1,1,24000000,2911225,0
2,49,77,1,1,24500000,2971271,0
2,49,77,1,1,25000000,3031311,0
2,49,77,1,1,25500000,3091455,0
2,49,77,1,1,26000000,3151472,0
2,49,77,1,1,26500000,3211495,0
2,49,77,1,1,27000000,3271511,0
2,49,77,1,1,27500000,3331605,0
2,49,77,1,1,28000000,3391616,0
2,49,77,1,1,28500000,3451660,0
2,49,77,1,1,29000000,3511913,0
2,49,77,1,1,29500000,3587000,0
2,49,77,1,1,30000000,3646951,0
2,49,77,1,1,30500000,3707230,0
2,49,77,1,1,31000000,3767155,0
2,49,77,1,1,31500000,3827018,0
2,49,77,1,1,32000000,3886984,0
2,49,77,1,1,32500000,3946856,0
2,49,77,1,1,33000000,4006698,0
2,49,77,1,1,33500000,4066695,0
2,49,77,1,1,34000000,4126668,0
2,49,77,1,1,34500000,4186530,0
2,49,77,1,1,35000000,4246403,0
2,49,77,1,1,35500000,4306294,0
2,49,77,1,1,36000000,4366087,0
2,49,77,1,1,36500000,4426164,0
2,49,77,1,1,37000000,4486156,0
2,49,77,1,1,37500000,4546015,0
2,49,77,1,1,38000000,4605936,0
2,49,77,1,1,38500000,4665703,0
2,49,77,1,1,39000000,4725842,0
2,49,77,1,1,39500000,4785670,0
2,49,77,1,1,40000000,4845464,0
2,49,77,1,1,40500000,4905418,0
2,49,77,1,1,41000000,4965267,0
2,49,77,1,1,41500000,5025080,0
2,49,77,1,1,42000000,5084882,0
2,49,77,1,1,42500000,5144483,0
2,49,77,1,1,43000000,5203966,0
2,49,77,1,1,43500000,5263496,0
2,49,77,1,1,44000000,5323031,0
2,49,77,1,1,44500000,5382567,0
2,49,77,1,1,45000000,5441982,0
2,49,77,1,1,45500000,5501545,0
2,49,77,1,1,46000000,5560947,0
2,49,77,1,1,46500000,5620335,0
2,49,77,1,1,47000000,5679701,0
2,49,77,1,1,47500000,5739385,0
2,49,77,1,1,48000000,5798731,0
2,49,77,1,1,48500000,5858053,0
2,49,77,1,1,49000000,5917540,0
2,49,77,1,1,49500000,5976860,0
2,49,77,1,1,50000000,6036125,0
2,49,77,1,1,50500000,6095558,0
2,49,77,1,1,51000000,6154875,0
2,49,77,1,1,51500000,6214126,0
2,49,77,1,1,52000000,6273450,0
2,49,77,1,1,52500000,6332870,0
2,49,77,1,1,53000000,6392120,0
2,49,77,1,1,53500000,6451426,0
2,49,77,1,1,54000000,6510871,0
2,49,77,1,1,54500000,6570201,0
2,49,77,1,1,55000000,6629435,0
2,49,77,1,1,55500000,6689574,0
2,49,77,1,1,56000000,6748999,0
2,49,77,1,1,56500000,6809390,0
2,49,77,1,1,57000000,6868690,0
2,49,77,1,1,57500000,6928060,0
2,49,77,1,1,58000000,6987346,0
2,49,77,1,1,58500000,7046593,0
2,49,77,1,1,59000000,7105956,0
2,49,77,1,1,59500000,7165130,0
2,49,77,1,1,60000000,7224377,0
2,49,77,1,1,60500000,7283601,0
2,49,77,1,1,61000000,7342936,0
2,49,77,1,1,61500000,7402277,0
2,49,77,1,1,62000000,7461434,0
2,49,77,1,1,62500000,7520806,0
2,49,77,1,1,63000000,7580185,0
2,49,77,1,1,63500000,7639543,0
2,49,77,1,1,64000000,7699109,0
2,49,77,1,1,64500000,7758323,0
2,49,77,1,1,65000000,7817878,0
2,49,77,1,1,65500000,7877359,0
2,49,77,1,1,66000000,7936912,0
2,49,77,1,1,66500000,7996388,0
2,49,77,1,1,67000000,8055590,0
2,49,77,1,1,67500000,8115074,0
2,49,77,1,1,68000000,8174581,0
2,49,77,1,1,68500000,8233947,0
2,49,77,1,1,69000000,8293365,0
2,49,77,1,1,69500000,8352647,0
2,49,77,1,1,70000000,8411914,0
2,49,77,1,1,70500000,8471291,0
2,49,77,1,1,71000000,8530694,0
2,49,77,1,1,71500000,8590012,0
2,49,77,1,1,72000000,8649282,0
2,49,77,1,1,72500000,8708898,0
2,49,77,1,1,73000000,8768218,0
2,49,77,1,1,73500000,8827704,0
2,49,77,1,1,74000000,8887129,0
2,49,77,1,1,74500000,8946397,0
2,49,77,1,1,75000000,9005649,0
2,49,77,1,1,75500000,9064924,0
2,49,77,1,1,76000000,9124231,0
2,49,77,1,1,76500000,9183439,0
2,49,77,1,1,77000000,9242657,0
2,49,77,1,1,77500000,9301971,0
2,49,77,1,1,78000000,9361236,0
2,49,77,1,1,78500000,9420580,0
2,49,77,1,1,79000000,9479919,0
2,49,77,1,1,79500000,9539389,0
