context_length,alpha,beta,adapt,pretrain,chars_processed,time_microsec,bpc
1,49,77,1,1,79000000,8208288,0
1,49,77,1,1,79500000,8260218,0
1,49,77,1,1,80000000,8312122,0
1,49,77,1,1,80500000,8364027,0
1,49,77,1,1,81000000,8416025,0
1,49,77,1,1,81500000,8467933,0
1,49,77,1,1,82000000,8519837,0
1,49,77,1,1,82500000,8571760,0
1,49,77,1,1,83000000,8623673,0
1,49,77,1,1,83500000,8675682,0
1,49,77,1,1,84000000,8727559,0
1,49,77,1,1,84500000,8779449,0
1,49,77,1,1,85000000,8831330,0
1,49,77,1,1,85500000,8883241,0
1,49,77,1,1,86000000,8935153,0
1,49,77,1,1,86500000,8987067,0
1,49,77,1,1,87000000,9038974,0
1,49,77,1,1,87500000,9090909,0
1,49,77,1,1,88000000,9142786,0
1,49,77,1,1,88500000,9194695,0
1,49,77,1,1,89000000,9246624,0
1,49,77,1,1,89500000,9298538,0
1,49,77,1,1,90000000,9350520,0
2,49,77,0,1,500000,59141,0
2,49,77,0,1,1000000,117279,0
2,49,77,0,1,1500000,175492,0
2,49,77,0,1,2000000,233673,0
2,49,77,0,1,2500000,291869,0
2,49,77,0,1,3000000,349832,0
2,49,77,0,1,3500000,407855,0
2,49,77,0,1,4000000,465809,0
2,49,77,0,1,4500000,523707,0
2,49,77,0,1,5000000,581723,0
2,49,77,0,1,5500000,639725,0
2,49,77,0,1,6000000,697941,0
2,49,77,0,1,6500000,755992,0
2,49,77,0,1,7000000,814009,0
2,49,77,0,1,7500000,872009,0
2,49,77,0,1,8000000,929857,0
2,49,77,0,1,8500000,987788,0
2,49,77,0,1,9000000,1045802,0
2,49,77,0,1,9500000,1103791,0
2,49,77,0,1,10000000,1161801,0
2,49,77,0,1,10500000,1219958,0
2,49,77,0,1,11000000,1277945,0
2,49,77,0,1,11500000,1335884,0
2,49,77,0,1,12000000,1393807,0
2,49,77,0,1,12500000,1451839,0
2,49,77,0,1,13000000,1509828,0
2,49,77,0,1,13500000,1567844,0
2,49,77,0,1,14000000,1625907,0
2,49,77,0,1,14500000,1689052,0
2,49,77,0,1,15000000,1747052,0
2,49,77,0,1,15500000,1804995,0
2,49,77,0,1,16000000,1862824,0
2,49,77,0,1,16500000,1920673,0
2,49,77,0,1,17000000,1978728,0
2,49,77,0,1,17500000,2036748,0
2,49,77,0,1,18000000,2094731,0
2,49,77,0,1,18500000,2152600,0
2,49,77,0,1,19000000,2210470,0
2,49,77,0,1,19500000,2268405,0
2,49,77,0,1,20000000,2326431,0
2,49,77,0,1,20500000,2384378,0
2,49,77,0,1,21000000,2442367,0
2,49,77,0,1,21500000,2500275,0
2,49,77,0,1,22000000,2558359,0
2,49,77,0,1,22500000,2616188,0
2,49,77,0,1,23000000,2673980,0
2,49,77,0,1,23500000,2731907,0
2,49,77,0,1,24000000,2789715,0
2,49,77,0,1,24500000,2847588,0
2,49,77,0,1,25000000,2905539,0
2,49,77,0,1,25500000,2963473,0
2,49,77,0,1,26000000,3021382,0
2,49,77,0,1,26500000,3079220,0
2,49,77,0,1,27000000,3137153,0
2,49,77,0,1,27500000,3195108,0
2,49,77,0,1,28000000,3252888,0
2,49,77,0,1,28500000,3310731,0
2,49,77,0,1,29000000,3368672,0
2,49,77,0,1,29500000,3426475,0
2,49,77,0,1,30000000,3484316,0
2,49,77,0,1,30500000,3542302,0
2,49,77,0,1,31000000,3600301,0
2,49,77,0,1,31500000,3658327,0
2,49,77,0,1,32000000,3716374,0
2,49,77,0,1,32500000,3774338,0
2,49,77,0,1,33000000,3832330,0
2,49,77,0,1,33500000,3890309,0
2,49,77,0,1,34000000,3948194,0
2,49,77,0,1,34500000,4006023,0
2,49,77,0,1,35000000,4063950,0
2,49,77,0,1,35500000,4121959,0
2,49,77,0,1,36000000,4179858,0
2,49,77,0,1,36500000,4237744,0
2,49,77,0,1,37000000,4295714,0
2,49,77,0,1,37500000,4353634,0
2,49,77,0,1,38000000,4411624,0
2,49,77,0,1,38500000,4469581,0
2,49,77,0,1,39000000,4527456,0
2,49,77,0,1,39500000,4585378,0
2,49,77,0,1,40000000,4643283,0
2,49,77,0,1,40500000,4701260,0
2,49,77,0,1,41000000,4759230,0
2,49,77,0,1,41500000,4817227,0
2,49,77,0,1,42000000,4875264,0
2,49,77,0,1,42500000,4933171,0
2,49,77,0,1,43000000,4991013,0
2,49,77,0,1,43500000,5048863,0
2,49,77,0,1,44000000,5106741,0
2,49,77,0,1,44500000,5164651,0
2,49,77,0,1,45000000,5222458,0
2,49,77,0,1,45500000,5280265,0
2,49,77,0,1,46000000,5338202,0
2,49,77,0,1,46500000,5396159,0
2,49,77,0,1,47000000,5454037,0
2,49,77,0,1,47500000,5511935,0
2,49,77,0,1,48000000,5569861,0
2,49,77,0,1,48500000,5627734,0
2,49,77,0,1,49000000,5685561,0
2,49,77,0,1,49500000,5743417,0
2,49,77,0,1,50000000,5801395,0
2,49,77,0,1,50500000,5859276,0
2,49,77,0,1,51000000,5917148,0
2,49,77,0,1,51500000,5975194,0
2,49,77,0,1,52000000,6033267,0
2,49,77,0,1,52500000,6091152,0
2,49,77,0,1,53000000,6148964,0
2,49,77,0,1,53500000,6206882,0
2,49,77,0,1,54000000,6264799,0
2,49,77,0,1,54500000,6322705,0
2,49,77,0,1,55000000,6380749,0
2,49,77,0,1,55500000,6438668,0
2,49,77,0,1,56000000,6496533,0
2,49,77,0,1,56500000,6554408,0
2,49,77,0,1,57000000,6612289,0
2,49,77,0,1,57500000,6670300,0
2,49,77,0,1,58000000,6728150,0
2,49,77,0,1,58500000,6786150,0
2,49,77,0,1,59000000,6844041,0
2,49,77,0,1,59500000,6901993,0
2,49,77,0,1,60000000,6959965,0
2,49,77,0,1,60500000,7017884,0
2,49,77,0,1,61000000,7075866,0
2,49,77,0,1,61500000,7133937,0
2,49,77,0,1,62000000,7192001,0
2,49,77,0,1,62500000,7249865,0
2,49,77,0,1,63000000,7307913,0
2,49,77,0,1,63500000,7365901,0
2,49,77,0,1,64000000,7423849,0
2,49,77,0,1,64500000,7481700,0
2,49,77,0,1,65000000,7539586,0
2,49,77,0,1,65500000,7597467,0
2,49,77,0,1,66000000,7655470,0
2,49,77,0,1,66500000,7713362,0
2,49,77,0,1,67000000,7771241,0
2,49,77,0,1,67500000,7829202,0
2,49,77,0,1,68000000,7887214,0
2,49,77,0,1,68500000,7945098,0
2,49,77,0,1,69000000,8002926,0
2,49,77,0,1,69500000,8060780,0
2,49,77,0,1,70000000,8118675,0
2,49,77,0,1,70500000,8176450,0
2,49,77,0,1,71000000,8234230,0
2,49,77,0,1,71500000,8292063,0
2,49,77,0,1,72000000,8349722,0
2,49,77,0,1,72500000,8407574,0
2,49,77,0,1,73000000,8465389,0
2,49,77,0,1,73500000,8523228,0
2,49,77,0,1,74000000,8581081,0
2,49,77,0,1,74500000,8639081,0
2,49,77,0,1,75000000,8696996,0
2,49,77,0,1,75500000,8755099,0
2,49,77,0,1,76000000,8813076,0
2,49,77,0,1,76500000,8871075,0
2,49,77,0,1,77000000,8929072,0
2,49,77,0,1,77500000,8987114,0
2,49,77,0,1,78000000,9045083,0
2,49,77,0,1,78500000,9103120,0
2,49,77,0,1,79000000,9161141,0
2,49,77,0,1,79500000,9219201,0
2,49,77,0,1,80000000,9277333,0
2,49,77,0,1,80500000,9335367,0
2,49,77,0,1,81000000,9393504,0
2,49,77,0,1,81500000,9451492,0
2,49,77,0,1,82000000,9509605,0
2,49,77,0,1,82500000,9567606,0
2,49,77,0,1,83000000,9625580,0
2,49,77,0,1,83500000,9683427,0
2,49,77,0,1,84000000,9741258,0
2,49,77,0,1,84500000,9799168,0
2,49,77,0,1,85000000,9857051,0
2,49,77,0,1,85500000,9914956,0
2,49,77,0,1,86000000,9972878,0
2,49,77,0,1,86500000,10030807,0
2,49,77,0,1,87000000,10088741,0
2,49,77,0,1,87500000,10146688,0
2,49,77,0,1,88000000,10204529,0
2,49,77,0,1,88500000,10262499,0
2,49,77,0,1,89000000,10320505,0
2,49,77,0,1,89500000,10378381,0
2,49,77,0,1,90000000,10436257,0
2,49,77,1,1,500000,59170,0
2,49,77,1,1,1000000,117336,0
2,49,77,1,1,1500000,175544,0
2,49,77,1,1,2000000,233663,0
2,49,77,1,1,2500000,291870,0
2,49,77,1,1,3000000,350901,0
2,49,77,1,1,3500000,408973,0
2,49,77,1,1,4000000,466893,0
2,49,77,1,1,4500000,524820,0
2,49,77,1,1,5000000,582838,0
2,49,77,1,1,5500000,640848,0
2,49,77,1,1,6000000,698976,0
2,49,77,1,1,6500000,756973,0
2,49,77,1,1,7000000,814953,0
2,49,77,1,1,7500000,872920,0
2,49,77,1,1,8000000,930752,0
2,49,77,1,1,8500000,988686,0
2,49,77,1,1,9000000,1046717,0
2,49,77,1,1,9500000,1104697,0
2,49,77,1,1,10000000,1162678,0
2,49,77,1,1,10500000,1220715,0
2,49,77,1,1,11000000,1278662,0
2,49,77,1,1,11500000,1336687,0
2,49,77,1,1,12000000,1394632,0
2,49,77,1,1,12500000,1452625,0
2,49,77,1,1,13000000,1510495,0
2,49,77,1,1,13500000,1568551,0
2,49,77,1,1,14000000,1626667,0
2,49,77,1,1,14500000,1684515,0
2,49,77,1,1,15000000,1742563,0
2,49,77,1,1,15500000,1800591,0
2,49,77,1,1,16000000,1858586,0
2,49,77,1,1,16500000,1916561,0
2,49,77,1,1,17000000,1974720,0
2,49,77,1,1,17500000,2032789,0
2,49,77,1,1,18000000,2090894,0
2,49,77,1,1,18500000,2148825,0
2,49,77,1,1,19000000,2206742,0
2,49,77,1,1,19500000,2264645,0
2,49,77,1,1,20000000,2322704,0
2,49,77,1,1,20500000,2380678,0
2,49,77,1,1,21000000,2438689,0
2,49,77,1,1,21500000,2496693,0
2,49,77,1,1,22000000,2554821,0
2,49,77,1,1,22500000,2612791,0
2,49,77,1,1,23000000,2670657,0
2,49,77,1,1,23500000,2728573,0
2,49,77,1,1,24000000,2786405,0
2,49,77,1,1,24500000,2844324,0
2,49,77,1,1,25000000,2902234,0
2,49,77,1,1,25500000,2960153,0
2,49,77,1,1,26000000,3018186,0
2,49,77,1,1,26500000,3076148,0
2,49,77,1,1,27000000,3134191,0
2,49,77,1,1,27500000,3192265,0
2,49,77,1,1,28000000,3250238,0
2,49,77,1,1,28500000,3308191,0
2,49,77,1,1,29000000,3366200,0
2,49,77,1,1,29500000,3424134,0
2,49,77,1,1,30000000,3481922,0
2,49,77,1,1,30500000,3539817,0
2,49,77,1,1,31000000,3597824,0
2,49,77,1,1,31500000,3655863,0
2,49,77,1,1,32000000,3714053,0
2,49,77,1,1,32500000,3772104,0
2,49,77,1,1,33000000,3830166,0
2,49,77,1,1,33500000,3888162,0
2,49,77,1,1,34000000,3946069,0
2,49,77,1,1,34500000,4003950,0
2,49,77,1,1,35000000,4061902,0
2,49,77,1,1,35500000,4119969,0
2,49,77,1,1,36000000,4177989,0
2,49,77,1,1,36500000,4235916,0
2,49,77,1,1,37000000,4293885,0
2,49,77,1,1,37500000,4351854,0
2,49,77,1,1,38000000,4409789,0
2,49,77,1,1,38500000,4467757,0
2,49,77,1,1,39000000,4525656,0
2,49,77,1,1,39500000,4583597,0
2,49,77,1,1,40000000,4641542,0
2,49,77,1,1,40500000,4699537,0
2,49,77,1,1,41000000,4757624,0
2,49,77,1,1,41500000,4815685,0
2,49,77,1,1,42000000,4873800,0
2,49,77,1,1,42500000,4931662,0
2,49,77,1,1,43000000,4989558,0
2,49,77,1,1,43500000,5047479,0
2,49,77,1,1,44000000,5105424,0
2,49,77,1,1,44500000,5163363,0
2,49,77,1,1,45000000,5221231,0
2,49,77,1,1,45500000,5279107,0
2,49,77,1,1,46000000,5337028,0
2,49,77,1,1,46500000,5395512,0
2,49,77,1,1,47000000,5453422,0
2,49,77,1,1,47500000,5511285,0
2,49,77,1,1,48000000,5569237,0
2,49,77,1,1,48500000,5627139,0
2,49,77,1,1,49000000,5685051,0
2,49,77,1,1,49500000,5743064,0
2,49,77,1,1,50000000,5801097,0
2,49,77,1,1,50500000,5859013,0
2,49,77,1,1,51000000,5916974,0
2,49,77,1,1,51500000,5974945,0
2,49,77,1,1,52000000,6033065,0
2,49,77,1,1,52500000,6091123,0
2,49,77,1,1,53000000,6149020,0
2,49,77,1,1,53500000,6206979,0
2,49,77,1,1,54000000,6264926,0
2,49,77,1,1,54500000,6322914,0
2,49,77,1,1,55000000,6380982,0
2,49,77,1,1,55500000,6438996,0
2,49,77,1,1,56000000,6496921,0
2,49,77,1,1,56500000,6554874,0
2,49,77,1,1,57000000,6612833,0
2,49,77,1,1,57500000,6670806,0
2,49,77,1,1,58000000,6728703,0
2,49,77,1,1,58500000,6786758,0
2,49,77,1,1,59000000,6844811,0
2,49,77,1,1,59500000,6902846,0
2,49,77,1,1,60000000,6960855,0
2,49,77,1,1,60500000,7018906,0
2,49,77,1,1,61000000,7076996,0
2,49,77,1,1,61500000,7135004,0
2,49,77,1,1,62000000,7192966,0
2,49,77,1,1,62500000,7250863,0
2,49,77,1,1,63000000,7309001,0
2,49,77,1,1,63500000,7367009,0
2,49,77,1,1,64000000,7424930,0
2,49,77,1,1,64500000,7482875,0
2,49,77,1,1,65000000,7540845,0
2,49,77,1,1,65500000,7598756,0
2,49,77,1,1,66000000,7656791,0
2,49,77,1,1,66500000,7714721,0
2,49,77,1,1,67000000,7772739,0
2,49,77,1,1,67500000,7830775,0
2,49,77,1,1,68000000,7888852,0
2,49,77,1,1,68500000,7946861,0
2,49,77,1,1,69000000,8004898,0
2,49,77,1,1,69500000,8062942,0
2,49,77,1,1,70000000,8120958,0
2,49,77,1,1,70500000,8178912,0
2,49,77,1,1,71000000,8236851,0
2,49,77,1,1,71500000,8294821,0
2,49,77,1,1,72000000,8352454,0
2,49,77,1,1,72500000,8410340,0
2,49,77,1,1,73000000,8468274,0
2,49,77,1,1,73500000,8526232,0
2,49,77,1,1,74000000,8584129,0
2,49,77,1,1,74500000,8642159,0
2,49,77,1,1,75000000,8700127,0
2,49,77,1,1,75500000,8758169,0
2,49,77,1,1,76000000,8816160,0
2,49,77,1,1,76500000,8874189,0
2,49,77,1,1,77000000,8932242,0
2,49,77,1,1,77500000,8990320,0
2,49,77,1,1,78000000,9048339,0
2,49,77,1,1,78500000,9106401,0
2,49,77,1,1,79000000,9164431,0
2,49,77,1,1,79500000,9222443,0
2,49,77,1,1,80000000,9280517,0
