context_length,alpha,beta,adapt,pretrain,chars_processed,time_microsec,bpc
6,49,77,0,1,500000,174953,0
6,49,77,0,1,1000000,355979,0
6,49,77,0,1,1500000,538107,0
6,49,77,0,1,2000000,711620,0
6,49,77,0,1,2500000,900517,0
6,49,77,0,1,3000000,1085747,0
6,49,77,0,1,3500000,1269522,0
6,49,77,0,1,4000000,1454367,0
6,49,77,0,1,4500000,1637028,0
6,49,77,0,1,5000000,1818509,0
6,49,77,0,1,5500000,1992661,0
6,49,77,0,1,6000000,2167508,0
6,49,77,0,1,6500000,2343163,0
6,49,77,0,1,7000000,2525021,0
6,49,77,0,1,7500000,2699725,0
6,49,77,0,1,8000000,2872016,0
6,49,77,0,1,8500000,3049370,0
6,49,77,0,1,9000000,3225398,0
6,49,77,0,1,9500000,3397379,0
6,49,77,0,1,10000000,3565890,0
6,49,77,0,1,10500000,3731011,0
6,49,77,0,1,11000000,3898158,0
6,49,77,0,1,11500000,4070725,0
6,49,77,0,1,12000000,4244918,0
6,49,77,1,1,500000,175182,0
6,49,77,1,1,1000000,357375,0
6,49,77,1,1,1500000,540462,0
6,49,77,1,1,2000000,714588,0
6,49,77,1,1,2500000,904288,0
6,49,77,1,1,3000000,1090968,0
6,49,77,1,1,3500000,1275560,0
6,49,77,1,1,4000000,1461106,0
6,49,77,1,1,4500000,1644486,0
6,49,77,1,1,5000000,1826466,0
6,49,77,1,1,5500000,2040827,0
6,49,77,1,1,6000000,2217054,0
6,49,77,1,1,6500000,2393542,0
6,49,77,1,1,7000000,2576066,0
6,49,77,1,1,7500000,2751591,0
6,49,77,1,1,8000000,2924527,0
6,49,77,1,1,8500000,3102657,0
6,49,77,1,1,9000000,3279199,0
6,49,77,1,1,9500000,3451766,0
6,49,77,1,1,10000000,3620996,0
6,49,77,1,1,10500000,3786828,0
6,49,77,1,1,11000000,3953805,0
6,49,77,1,1,11500000,4126610,0
6,49,77,1,1,12000000,4301865,0
7,49,77,0,1,500000,214921,0
7,49,77,0,1,1000000,444217,0
7,49,77,0,1,1500000,675315,0
7,49,77,0,1,2000000,896574,0
7,49,77,0,1,2500000,1135963,0
7,49,77,0,1,3000000,1370502,0
7,49,77,0,1,3500000,1597228,0
7,49,77,0,1,4000000,1825518,0
7,49,77,0,1,4500000,2055824,0
7,49,77,0,1,5000000,2285135,0
7,49,77,0,1,5500000,2508291,0
7,49,77,0,1,6000000,2732125,0
7,49,77,0,1,6500000,2956828,0
7,49,77,0,1,7000000,3189080,0
7,49,77,0,1,7500000,3408667,0
7,49,77,0,1,8000000,3626994,0
7,49,77,0,1,8500000,3852777,0
7,49,77,0,1,9000000,4077785,0
7,49,77,0,1,9500000,4297183,0
7,49,77,0,1,10000000,4511809,0
