context_length,alpha,beta,adapt,pretrain,chars_processed,time_microsec,bpc
1,49,77,0,1,70000000,7243046,0
1,49,77,0,1,70500000,7294065,0
1,49,77,0,1,71000000,7345075,0
1,49,77,0,1,71500000,7396110,0
1,49,77,0,1,72000000,7447146,0
1,49,77,0,1,72500000,7498163,0
1,49,77,0,1,73000000,7549170,0
1,49,77,0,1,73500000,7600182,0
1,49,77,0,1,74000000,7652346,0
1,49,77,0,1,74500000,7705613,0
1,49,77,0,1,75000000,7756611,0
1,49,77,0,1,75500000,7807739,0
1,49,77,0,1,76000000,7858818,0
1,49,77,0,1,76500000,7909791,0
1,49,77,0,1,77000000,7960833,0
1,49,77,0,1,77500000,8011901,0
1,49,77,0,1,78000000,8062899,0
1,49,77,0,1,78500000,8113905,0
1,49,77,0,1,79000000,8164914,0
1,49,77,0,1,79500000,8215912,0
1,49,77,0,1,80000000,8266957,0
1,49,77,0,1,80500000,8317954,0
1,49,77,0,1,81000000,8368963,0
1,49,77,0,1,81500000,8419986,0
1,49,77,0,1,82000000,8471012,0
1,49,77,0,1,82500000,8522100,0
1,49,77,0,1,83000000,8573116,0
1,49,77,0,1,83500000,8624145,0
1,49,77,0,1,84000000,8675134,0
1,49,77,0,1,84500000,8726127,0
1,49,77,0,1,85000000,8777110,0
1,49,77,0,1,85500000,8828104,0
1,49,77,0,1,86000000,8879092,0
1,49,77,0,1,86500000,8930059,0
1,49,77,0,1,87000000,8981049,0
1,49,77,0,1,87500000,9032047,0
1,49,77,0,1,88000000,9083134,0
1,49,77,0,1,88500000,9134174,0
1,49,77,0,1,89000000,9185160,0
1,49,77,0,1,89500000,9236145,0
1,49,77,0,1,90000000,9287119,0
1,49,77,1,1,500000,52345,0
1,49,77,1,1,1000000,103788,0
1,49,77,1,1,1500000,155205,0
1,49,77,1,1,2000000,206576,0
1,49,77,1,1,2500000,257926,0
1,49,77,1,1,3000000,309227,0
1,49,77,1,1,3500000,360537,0
1,49,77,1,1,4000000,411834,0
1,49,77,1,1,4500000,463146,0
1,49,77,1,1,5000000,514444,0
1,49,77,1,1,5500000,565719,0
1,49,77,1,1,6000000,617011,0
1,49,77,1,1,6500000,668329,0
1,49,77,1,1,7000000,719611,0
1,49,77,1,1,7500000,772447,0
1,49,77,1,1,8000000,828000,0
1,49,77,1,1,8500000,879208,0
1,49,77,1,1,9000000,930359,0
1,49,77,1,1,9500000,981505,0
1,49,77,1,1,10000000,1032659,0
1,49,77,1,1,10500000,1083809,0
1,49,77,1,1,11000000,1134987,0
1,49,77,1,1,11500000,1186149,0
1,49,77,1,1,12000000,1237295,0
1,49,77,1,1,12500000,1288439,0
1,49,77,1,1,13000000,1339566,0
1,49,77,1,1,13500000,1390707,0
1,49,77,1,1,14000000,1441854,0
1,49,77,1,1,14500000,1492995,0
1,49,77,1,1,15000000,1544167,0
1,49,77,1,1,15500000,1595400,0
1,49,77,1,1,16000000,1646537,0
1,49,77,1,1,16500000,1697677,0
1,49,77,1,1,17000000,1748829,0
1,49,77,1,1,17500000,1799947,0
1,49,77,1,1,18000000,1851089,0
1,49,77,1,1,18500000,1902225,0
1,49,77,1,1,19000000,1953366,0
1,49,77,1,1,19500000,2004429,0
1,49,77,1,1,20000000,2055482,0
1,49,77,1,1,20500000,2106536,0
1,49,77,1,1,21000000,2157588,0
1,49,77,1,1,21500000,2208646,0
1,49,77,1,1,22000000,2259691,0
1,49,77,1,1,22500000,2310736,0
1,49,77,1,1,23000000,2361791,0
1,49,77,1,1,23500000,2412866,0
1,49,77,1,1,24000000,2463934,0
1,49,77,1,1,24500000,2514996,0
1,49,77,1,1,25000000,2566060,0
1,49,77,1,1,25500000,2617116,0
1,49,77,1,1,26000000,2668159,0
1,49,77,1,1,26500000,2719221,0
1,49,77,1,1,27000000,2770262,0
1,49,77,1,1,27500000,2821298,0
1,49,77,1,1,28000000,2872345,0
1,49,77,1,1,28500000,2923393,0
1,49,77,1,1,29000000,2974451,0
1,49,77,1,1,29500000,3025494,0
1,49,77,1,1,30000000,3076544,0
1,49,77,1,1,30500000,3127597,0
1,49,77,1,1,31000000,3178652,0
1,49,77,1,1,31500000,3229702,0
1,49,77,1,1,32000000,3280756,0
1,49,77,1,1,32500000,3331804,0
1,49,77,1,1,33000000,3382862,0
1,49,77,1,1,33500000,3433999,0
1,49,77,1,1,34000000,3485066,0
1,49,77,1,1,34500000,3536105,0
1,49,77,1,1,35000000,3587170,0
1,49,77,1,1,35500000,3638222,0
1,49,77,1,1,36000000,3689266,0
1,49,77,1,1,36500000,3740307,0
1,49,77,1,1,37000000,3791348,0
1,49,77,1,1,37500000,3842402,0
1,49,77,1,1,38000000,3893447,0
1,49,77,1,1,38500000,3944475,0
1,49,77,1,1,39000000,3995510,0
1,49,77,1,1,39500000,4046548,0
1,49,77,1,1,40000000,4097592,0
1,49,77,1,1,40500000,4148635,0
1,49,77,1,1,41000000,4199680,0
1,49,77,1,1,41500000,4250715,0
1,49,77,1,1,42000000,4301767,0
1,49,77,1,1,42500000,4352811,0
1,49,77,1,1,43000000,4403879,0
1,49,77,1,1,43500000,4454962,0
1,49,77,1,1,44000000,4506003,0
1,49,77,1,1,44500000,4557054,0
1,49,77,1,1,45000000,4608101,0
1,49,77,1,1,45500000,4659158,0
1,49,77,1,1,46000000,4710184,0
1,49,77,1,1,46500000,4761241,0
1,49,77,1,1,47000000,4812289,0
1,49,77,1,1,47500000,4863366,0
1,49,77,1,1,48000000,4914392,0
1,49,77,1,1,48500000,4965422,0
1,49,77,1,1,49000000,5016444,0
1,49,77,1,1,49500000,5067472,0
1,49,77,1,1,50000000,5118499,0
1,49,77,1,1,50500000,5169507,0
1,49,77,1,1,51000000,5220538,0
1,49,77,1,1,51500000,5271557,0
1,49,77,1,1,52000000,5322583,0
1,49,77,1,1,52500000,5373621,0
1,49,77,1,1,53000000,5424634,0
1,49,77,1,1,53500000,5475665,0
1,49,77,1,1,54000000,5526698,0
1,49,77,1,1,54500000,5577749,0
1,49,77,1,1,55000000,5628788,0
1,49,77,1,1,55500000,5679818,0
1,49,77,1,1,56000000,5730852,0
1,49,77,1,1,56500000,5781896,0
1,49,77,1,1,57000000,5832918,0
1,49,77,1,1,57500000,5883959,0
1,49,77,1,1,58000000,5934997,0
1,49,77,1,1,58500000,5986111,0
1,49,77,1,1,59000000,6037150,0
1,49,77,1,1,59500000,6088172,0
1,49,77,1,1,60000000,6139205,0
1,49,77,1,1,60500000,6190229,0
1,49,77,1,1,61000000,6241269,0
1,49,77,1,1,61500000,6292336,0
1,49,77,1,1,62000000,6343344,0
1,49,77,1,1,62500000,6394382,0
1,49,77,1,1,63000000,6445420,0
1,49,77,1,1,63500000,6496482,0
1,49,77,1,1,64000000,6547525,0
1,49,77,1,1,64500000,6598562,0
1,49,77,1,1,65000000,6649653,0
1,49,77,1,1,65500000,6700731,0
1,49,77,1,1,66000000,6751828,0
1,49,77,1,1,66500000,6802917,0
1,49,77,1,1,67000000,6853979,0
1,49,77,1,1,67500000,6905057,0
1,49,77,1,1,68000000,6956113,0
1,49,77,1,1,68500000,7007190,0
1,49,77,1,1,69000000,7058309,0
1,49,77,1,1,69500000,7109412,0
1,49,77,1,1,70000000,7160490,0
1,49,77,1,1,70500000,7211562,0
1,49,77,1,1,71000000,7262649,0
1,49,77,1,1,71500000,7313732,0
1,49,77,1,1,72000000,7364806,0
1,49,77,1,1,72500000,7415880,0
1,49,77,1,1,73000000,7466953,0
1,49,77,1,1,73500000,7518024,0
1,49,77,1,1,74000000,7569086,0
1,49,77,1,1,74500000,7620139,0
1,49,77,1,1,75000000,7671198,0
1,49,77,1,1,75500000,7722258,0
1,49,77,1,1,76000000,7773298,0
1,49,77,1,1,76500000,7824342,0
1,49,77,1,1,77000000,7875398,0
1,49,77,1,1,77500000,7926441,0
1,49,77,1,1,78000000,7977498,0
1,49,77,1,1,78500000,8028563,0
1,49,77,1,1,79000000,8079643,0
1,49,77,1,1,79500000,8130705,0
1,49,77,1,1,80000000,8181783,0
1,49,77,1,1,80500000,8232899,0
1,49,77,1,1,81000000,8283985,0
1,49,77,1,1,81500000,8335047,0
1,49,77,1,1,82000000,8386111,0
1,49,77,1,1,82500000,8437198,0
1,49,77,1,1,83000000,8488261,0
1,49,77,1,1,83500000,8539344,0
1,49,77,1,1,84000000,8590400,0
1,49,77,1,1,84500000,8641450,0
1,49,77,1,1,85000000,8692504,0
1,49,77,1,1,85500000,8743564,0
1,49,77,1,1,86000000,8794613,0
1,49,77,1,1,86500000,8845658,0
1,49,77,1,1,87000000,8896698,0
1,49,77,1,1,87500000,8947753,0
1,49,77,1,1,88000000,8998793,0
1,49,77,1,1,88500000,9049870,0
1,49,77,1,1,89000000,9100912,0
1,49,77,1,1,89500000,9151954,0
1,49,77,1,1,90000000,9203000,0
2,49,77,0,1,500000,64589,0
2,49,77,0,1,1000000,126051,0
2,49,77,0,1,1500000,187044,0
2,49,77,0,1,2000000,247712,0
2,49,77,0,1,2500000,308283,0
2,49,77,0,1,3000000,368754,0
2,49,77,0,1,3500000,428870,0
2,49,77,0,1,4000000,488965,0
