context_length,alpha,beta,adapt,chars_processed,time_microsec,bpc
6,49,77,0,47500000,10802114,0
6,49,77,0,48000000,10913412,0
6,49,77,0,48500000,11024838,0
6,49,77,0,49000000,11137263,0
6,49,77,0,49500000,11248448,0
6,49,77,0,50000000,11359959,0
6,49,77,0,50500000,11471017,0
6,49,77,0,51000000,11583584,0
6,49,77,0,51500000,11695877,0
6,49,77,0,52000000,11808877,0
6,49,77,0,52500000,11921093,0
6,49,77,0,53000000,12032297,0
6,49,77,0,53500000,12145577,0
6,49,77,0,54000000,12259448,0
6,49,77,0,54500000,12373408,0
6,49,77,0,55000000,12484931,0
6,49,77,0,55500000,12598139,0
6,49,77,0,56000000,12709026,0
6,49,77,0,56500000,12821969,0
6,49,77,0,57000000,12934524,0
6,49,77,0,57500000,13047941,0
6,49,77,0,58000000,13160392,0
6,49,77,0,58500000,13271790,0
6,49,77,0,59000000,13385463,0
6,49,77,0,59500000,13496881,0
6,49,77,0,60000000,13610004,0
6,49,77,0,60500000,13721529,0
6,49,77,0,61000000,13833892,0
6,49,77,0,61500000,13947162,0
6,49,77,0,62000000,14059178,0
6,49,77,0,62500000,14172335,0
6,49,77,0,63000000,14286364,0
6,49,77,0,63500000,14400045,0
6,49,77,0,64000000,14513125,0
6,49,77,0,64500000,14626489,0
6,49,77,0,65000000,14741724,0
6,49,77,0,65500000,14855031,0
6,49,77,0,66000000,14970326,0
6,49,77,0,66500000,15086453,0
6,49,77,0,67000000,15199687,0
6,49,77,0,67500000,15314450,0
6,49,77,0,68000000,15427800,0
6,49,77,0,68500000,15541674,0
6,49,77,0,69000000,15655713,0
6,49,77,0,69500000,15770309,0
6,49,77,0,70000000,15884637,0
6,49,77,0,70500000,16000151,0
6,49,77,0,71000000,16113753,0
6,49,77,0,71500000,16228162,0
6,49,77,0,72000000,16342267,0
6,49,77,0,72500000,16456922,0
6,49,77,0,73000000,16572363,0
6,49,77,0,73500000,16688097,0
6,49,77,0,74000000,16802720,0
6,49,77,0,74500000,16916290,0
6,49,77,0,75000000,17030756,0
6,49,77,0,75500000,17145422,0
6,49,77,0,76000000,17259702,0
6,49,77,0,76500000,17373107,0
6,49,77,0,77000000,17487147,0
6,49,77,0,77500000,17600035,0
6,49,77,0,78000000,17713801,0
6,49,77,0,78500000,17829002,0
6,49,77,0,79000000,17945852,0
6,49,77,0,79500000,18060136,0
6,49,77,0,80000000,18174132,0
6,49,77,0,80500000,18289184,0
6,49,77,0,81000000,18405895,0
6,49,77,0,81500000,18520693,0
6,49,77,0,82000000,18634534,0
6,49,77,0,82500000,18749735,0
6,49,77,0,83000000,18863923,0
6,49,77,0,83500000,18978167,0
6,49,77,0,84000000,19092228,0
6,49,77,0,84500000,19205841,0
6,49,77,0,85000000,19319624,0
6,49,77,0,85500000,19433592,0
6,49,77,0,86000000,19547979,0
6,49,77,0,86500000,19660619,0
6,49,77,0,87000000,19775039,0
6,49,77,0,87500000,19889816,0
6,49,77,0,88000000,20003512,0
6,49,77,0,88500000,20116731,0
6,49,77,0,89000000,20231739,0
6,49,77,0,89500000,20343926,0
6,49,77,0,90000000,20458470,0
6,49,77,1,500000,131870,0
6,49,77,1,1000000,251192,0
6,49,77,1,1500000,369767,0
6,49,77,1,2000000,488217,0
6,49,77,1,2500000,607049,0
6,49,77,1,3000000,725719,0
6,49,77,1,3500000,841609,0
6,49,77,1,4000000,959192,0
6,49,77,1,4500000,1076271,0
6,49,77,1,5000000,1192320,0
6,49,77,1,5500000,1309251,0
6,49,77,1,6000000,1423708,0
6,49,77,1,6500000,1539776,0
6,49,77,1,7000000,1654359,0
6,49,77,1,7500000,1768161,0
6,49,77,1,8000000,1882298,0
6,49,77,1,8500000,1997387,0
6,49,77,1,9000000,2110934,0
6,49,77,1,9500000,2224096,0
6,49,77,1,10000000,2337233,0
6,49,77,1,10500000,2450540,0
6,49,77,1,11000000,2566911,0
6,49,77,1,11500000,2679341,0
6,49,77,1,12000000,2791678,0
6,49,77,1,12500000,2907689,0
6,49,77,1,13000000,3022193,0
6,49,77,1,13500000,3135367,0
6,49,77,1,14000000,3248576,0
6,49,77,1,14500000,3362445,0
6,49,77,1,15000000,3476529,0
6,49,77,1,15500000,3589376,0
6,49,77,1,16000000,3702622,0
6,49,77,1,16500000,3816207,0
6,49,77,1,17000000,3928538,0
6,49,77,1,17500000,4039347,0
6,49,77,1,18000000,4150989,0
6,49,77,1,18500000,4264652,0
6,49,77,1,19000000,4376583,0
6,49,77,1,19500000,4488150,0
6,49,77,1,20000000,4601024,0
6,49,77,1,20500000,4715041,0
6,49,77,1,21000000,4827295,0
6,49,77,1,21500000,4941529,0
6,49,77,1,22000000,5052570,0
