context_length,chars_processed,time_microsec,num_nodes,num_child_slots
1,24700000,2543886,751,1563
1,24800000,2554137,751,1563
1,24900000,2564395,751,1563
1,25000000,2574654,751,1563
1,25100000,2584910,751,1563
1,25200000,2595182,751,1563
1,25300000,2605453,751,1563
1,25400000,2615738,751,1563
1,25500000,2626029,751,1563
1,25600000,2636291,751,1563
1,25700000,2646554,751,1563
1,25800000,2656835,751,1563
1,25900000,2667095,751,1563
1,26000000,2677365,752,1564
1,26100000,2687658,752,1564
1,26200000,2697949,752,1564
1,26300000,2708235,752,1564
1,26400000,2718533,752,1564
1,26500000,2728819,752,1564
1,26600000,2739086,752,1564
1,26700000,2749353,752,1564
1,26800000,2759620,752,1564
1,26900000,2769898,752,1564
1,27000000,2780156,752,1564
1,27100000,2790423,752,1564
1,27200000,2800685,753,1565
1,27300000,2811007,753,1565
1,27400000,2821298,753,1565
1,27500000,2831574,753,1565
1,27600000,2841857,753,1565
1,27700000,2852134,753,1565
1,27800000,2862408,753,1565
1,27900000,2872689,754,1566
1,28000000,2882947,754,1566
1,28100000,2893208,754,1566
1,28200000,2903469,754,1566
1,28300000,2913735,754,1566
1,28400000,2924010,754,1566
1,28500000,2934283,754,1566
1,28600000,2944559,754,1566
1,28700000,2954857,754,1566
1,28800000,2965149,754,1566
1,28900000,2975428,754,1566
1,29000000,2985696,754,1566
1,29100000,2995957,754,1566
1,29200000,3006214,754,1566
1,29300000,3016481,754,1566
1,29400000,3026753,754,1566
1,29500000,3037010,754,1566
1,29600000,3047232,754,1566
1,29700000,3057479,754,1566
1,29800000,3067745,754,1566
1,29900000,3078014,754,1566
1,30000000,3088282,754,1566
1,30100000,3098550,754,1566
1,30200000,3108826,754,1566
1,30300000,3119090,754,1566
1,30400000,3129365,754,1566
1,30500000,3139633,754,1566
1,30600000,3149901,754,1566
1,30700000,3160163,754,1566
1,30800000,3170432,754,1566
1,30900000,3180700,754,1566
1,31000000,3190970,754,1566
1,31100000,3201237,754,1566
1,31200000,3211505,754,1566
1,31300000,3221787,754,1566
1,31400000,3232077,754,1566
1,31500000,3242376,754,1566
1,31600000,3252674,754,1566
1,31700000,3262964,754,1566
1,31800000,3273260,754,1566
1,31900000,3283544,754,1566
1,32000000,3293821,754,1566
1,32100000,3304109,754,1566
1,32200000,3314382,754,1566
1,32300000,3324673,754,1566
1,32400000,3334936,754,1566
1,32500000,3345240,754,1566
1,32600000,3355532,754,1566
1,32700000,3365813,754,1566
1,32800000,3376077,754,1566
1,32900000,3386351,754,1566
1,33000000,3396649,754,1566
1,33100000,3406974,754,1566
1,33200000,3417264,754,1566
1,33300000,3427560,754,1566
1,33400000,3437852,754,1566
1,33500000,3448147,754,1566
1,33600000,3458438,754,1566
1,33700000,3468707,754,1566
1,33800000,3478968,754,1566
1,33900000,3489251,754,1566
1,34000000,3499549,754,1566
1,34100000,3509845,754,1566
1,34200000,3520144,754,1566
1,34300000,3530410,754,1566
1,34400000,3540689,754,1566
1,34500000,3550986,754,1566
1,34600000,3561282,754,1566
1,34700000,3571575,754,1566
1,34800000,3581874,754,1566
1,34900000,3592164,754,1566
1,35000000,3602434,754,1566
1,35100000,3612720,754,1566
1,35200000,3623014,754,1566
1,35300000,3633307,754,1566
1,35400000,3643578,754,1566
1,35500000,3653851,754,1566
1,35600000,3664123,754,1566
1,35700000,3674393,754,1566
1,35800000,3684667,754,1566
1,35900000,3694942,754,1566
1,36000000,3705215,754,1566
1,36100000,3715479,754,1566
1,36200000,3725765,754,1566
1,36300000,3736041,754,1566
1,36400000,3746339,754,1566
1,36500000,3756640,754,1566
1,36600000,3766929,754,1566
1,36700000,3777219,754,1566
1,36800000,3787521,754,1566
1,36900000,3797821,754,1566
1,37000000,3808093,754,1566
1,37100000,3818384,754,1566
1,37200000,3828664,754,1566
1,37300000,3838963,754,1566
1,37400000,3849236,754,1566
1,37500000,3859506,754,1566
1,37600000,3869781,754,1566
1,37700000,3880055,754,1566
1,37800000,3890325,754,1566
1,37900000,3900603,754,1566
1,38000000,3910871,754,1566
1,38100000,3921131,754,1566
1,38200000,3931393,754,1566
1,38300000,3941671,754,1566
1,38400000,3951954,754,1566
1,38500000,3962235,754,1566
1,38600000,3972517,754,1566
1,38700000,3982789,754,1566
1,38800000,3993056,754,1566
1,38900000,4003318,754,1566
1,39000000,4013591,754,1566
1,39100000,4023868,754,1566
1,39200000,4034136,754,1566
1,39300000,4044433,754,1566
1,39400000,4054732,754,1566
1,39500000,4065035,754,1566
1,39600000,4075319,754,1566
1,39700000,4085589,754,1566
1,39800000,4095859,754,1566
1,39900000,4106123,754,1566
1,40000000,4116410,754,1566
1,40100000,4126689,754,1566
1,40200000,4136961,754,1566
1,40300000,4147239,754,1566
1,40400000,4159233,754,1566
1,40500000,4170260,754,1566
1,40600000,4180537,754,1566
1,40700000,4190820,754,1566
1,40800000,4201313,754,1566
1,40900000,4211627,754,1566
1,41000000,4221930,754,1566
1,41100000,4232232,754,1566
1,41200000,4242517,754,1566
1,41300000,4252812,754,1566
1,41400000,4263119,754,1566
1,41500000,4273406,754,1566
1,41600000,4283718,754,1566
1,41700000,4294028,754,1566
1,41800000,4304336,754,1566
1,41900000,4314622,754,1566
1,42000000,4324919,754,1566
1,42100000,4335205,754,1566
1,42200000,4345506,754,1566
1,42300000,4355790,754,1566
1,42400000,4366093,754,1566
1,42500000,4376377,754,1566
1,42600000,4386665,754,1566
1,42700000,4396949,754,1566
1,42800000,4407228,754,1566
1,42900000,4417516,754,1566
1,43000000,4427819,754,1566
1,43100000,4438129,754,1566
1,43200000,4448430,754,1566
1,43300000,4458726,754,1566
1,43400000,4469017,754,1566
1,43500000,4479301,754,1566
1,43600000,4489592,754,1566
1,43700000,4499879,754,1566
1,43800000,4510165,754,1566
1,43900000,4520455,754,1566
1,44000000,4530737,754,1566
1,44100000,4541020,754,1566
1,44200000,4551306,754,1566
1,44300000,4561602,754,1566
1,44400000,4571894,754,1566
1,44500000,4582202,754,1566
1,44600000,4592509,754,1566
1,44700000,4602813,754,1566
1,44800000,4613135,754,1566
1,44900000,4623441,754,1566
1,45000000,4633741,754,1566
1,45100000,4644017,754,1566
1,45200000,4654300,754,1566
1,45300000,4664584,754,1566
1,45400000,4674873,754,1566
1,45500000,4685150,754,1566
1,45600000,4695431,754,1566
1,45700000,4705734,754,1566
1,45800000,4716056,754,1566
1,45900000,4726355,754,1566
1,46000000,4736658,754,1566
1,46100000,4746962,754,1566
1,46200000,4757238,754,1566
1,46300000,4767523,754,1566
1,46400000,4777811,754,1566
1,46500000,4788104,754,1566
1,46600000,4798384,754,1566
1,46700000,4808673,754,1566
1,46800000,4818959,754,1566
1,46900000,4829255,754,1566
1,47000000,4839562,754,1566
1,47100000,4849873,754,1566
1,47200000,4860176,754,1566
1,47300000,4870469,754,1566
1,47400000,4880742,754,1566
1,47500000,4891027,754,1566
1,47600000,4901322,754,1566
1,47700000,4911604,754,1566
1,47800000,4921892,754,1566
1,47900000,4932242,754,1566
1,48000000,4942535,754,1566
1,48100000,4952828,754,1566
1,48200000,4963107,754,1566
1,48300000,4973395,754,1566
1,48400000,4983685,754,1566
1,48500000,4993995,754,1566
1,48600000,5004296,754,1566
1,48700000,5014607,754,1566
1,48800000,5024911,754,1566
1,48900000,5035181,754,1566
1,49000000,5045466,754,1566
1,49100000,5055764,754,1566
1,49200000,5066045,754,1566
1,49300000,5076334,754,1566
1,49400000,5086612,754,1566
1,49500000,5096895,754,1566
1,49600000,5107174,754,1566
1,49700000,5117465,754,1566
1,49800000,5127761,754,1566
1,49900000,5138064,754,1566
1,50000000,5148366,754,1566
1,50100000,5158668,754,1566
1,50200000,5168959,754,1566
1,50300000,5179246,754,1566
1,50400000,5189543,754,1566
1,50500000,5199844,754,1566
1,50600000,5210129,754,1566
1,50700000,5220411,754,1566
1,50800000,5230705,754,1566
1,50900000,5241026,754,1566
1,51000000,5251318,754,1566
1,51100000,5261611,754,1566
1,51200000,5271911,754,1566
1,51300000,5282191,754,1566
1,51400000,5292519,754,1566
1,51500000,5302806,754,1566
1,51600000,5313093,754,1566
1,51700000,5323407,754,1566
1,51800000,5333698,754,1566
1,51900000,5343987,754,1566
1,52000000,5354275,754,1566
1,52100000,5364717,754,1566
1,52200000,5375194,754,1566
1,52300000,5385696,754,1566
1,52400000,5396174,754,1566
1,52500000,5406626,754,1566
1,52600000,5417143,754,1566
1,52700000,5427761,754,1566
1,52800000,5438622,754,1566
1,52900000,5449502,754,1566
1,53000000,5459723,754,1566
1,53100000,5469993,754,1566
1,53200000,5480283,754,1566
1,53300000,5490568,754,1566
1,53400000,5500859,754,1566
1,53500000,5511147,754,1566
1,53600000,5521438,754,1566
1,53700000,5531737,754,1566
1,53800000,5542032,754,1566
1,53900000,5552330,755,1567
1,54000000,5562623,755,1567
1,54100000,5572910,755,1567
1,54200000,5583208,755,1567
1,54300000,5593496,755,1567
1,54400000,5603797,755,1567
1,54500000,5614097,755,1567
1,54600000,5624380,755,1567
1,54700000,5634686,755,1567
1,54800000,5644981,755,1567
1,54900000,5655293,755,1567
1,55000000,5665594,755,1567
1,55100000,5675887,755,1567
1,55200000,5686184,755,1567
1,55300000,5696484,755,1567
1,55400000,5706778,755,1567
1,55500000,5717061,755,1567
1,55600000,5727340,755,1567
1,55700000,5737622,755,1567
1,55800000,5747925,755,1567
1,55900000,5758217,755,1567
1,56000000,5768510,755,1567
1,56100000,5778800,755,1567
1,56200000,5789087,755,1567
1,56300000,5799375,755,1567
1,56400000,5809662,755,1567
1,56500000,5819947,755,1567
1,56600000,5830234,755,1567
1,56700000,5840515,755,1567
1,56800000,5850793,755,1567
1,56900000,5861074,755,1567
1,57000000,5871362,755,1567
1,57100000,5881654,755,1567
1,57200000,5891940,755,1567
1,57300000,5902225,755,1567
1,57400000,5912507,755,1567
1,57500000,5922808,755,1567
1,57600000,5933250,755,1567
1,57700000,5943551,755,1567
1,57800000,5953845,755,1567
1,57900000,5964120,755,1567
1,58000000,5974409,755,1567
1,58100000,5984680,755,1567
1,58200000,5994972,755,1567
1,58300000,6005406,755,1567
1,58400000,6015697,755,1567
1,58500000,6025986,755,1567
1,58600000,6036542,755,1567
1,58700000,6047077,755,1567
1,58800000,6057541,755,1567
1,58900000,6068071,755,1567
1,59000000,6078585,755,1567
1,59100000,6089063,755,1567
1,59200000,6099553,755,1567
1,59300000,6109826,755,1567
1,59400000,6120087,755,1567
1,59500000,6130351,755,1567
1,59600000,6140607,755,1567
1,59700000,6150890,755,1567
1,59800000,6161155,755,1567
1,59900000,6171420,755,1567
1,60000000,6181685,755,1567
1,60100000,6191953,755,1567
1,60200000,6202221,755,1567
1,60300000,6212490,755,1567
1,60400000,6222758,755,1567
1,60500000,6233047,755,1567
1,60600000,6243308,755,1567
1,60700000,6253580,755,1567
1,60800000,6263878,755,1567
1,60900000,6274154,755,1567
1,61000000,6284438,755,1567
1,61100000,6294714,755,1567
1,61200000,6304981,755,1567
1,61300000,6315593,755,1567
1,61400000,6325879,755,1567
1,61500000,6336188,755,1567
1,61600000,6346496,755,1567
1,61700000,6356827,755,1567
1,61800000,6367102,755,1567
1,61900000,6377383,755,1567
1,62000000,6387668,755,1567
1,62100000,6397951,755,1567
1,62200000,6408254,755,1567
1,62300000,6418540,755,1567
1,62400000,6428809,755,1567
1,62500000,6439065,755,1567
1,62600000,6449323,755,1567
1,62700000,6459591,755,1567
1,62800000,6469858,755,1567
1,62900000,6480119,755,1567
1,63000000,6490375,755,1567
1,63100000,6500641,755,1567
1,63200000,6510919,755,1567
1,63300000,6521188,755,1567
1,63400000,6531470,755,1567
1,63500000,6541760,755,1567
1,63600000,6552044,755,1567
1,63700000,6562311,755,1567
1,63800000,6572575,755,1567
1,63900000,6582841,755,1567
1,64000000,6593117,755,1567
1,64100000,6603372,755,1567
1,64200000,6613633,755,1567
1,64300000,6623906,755,1567
1,64400000,6634193,755,1567
1,64500000,6644475,755,1567
1,64600000,6654749,755,1567
1,64700000,6665015,755,1567
1,64800000,6675281,755,1567
1,64900000,6685574,755,1567
1,65000000,6695871,755,1567
1,65100000,6706155,755,1567
1,65200000,6716434,755,1567
1,65300000,6726734,755,1567
1,65400000,6737116,755,1567
1,65500000,6747470,755,1567
1,65600000,6757996,755,1567
1,65700000,6768445,755,1567
1,65800000,6778867,755,1567
1,65900000,6789178,755,1567
1,66000000,6799499,755,1567
1,66100000,6809765,755,1567
1,66200000,6820024,755,1567
1,66300000,6830290,755,1567
1,66400000,6840562,755,1567
1,66500000,6850833,755,1567
1,66600000,6861096,755,1567
1,66700000,6871396,755,1567
1,66800000,6881691,755,1567
1,66900000,6891956,755,1567
1,67000000,6902202,755,1567
1,67100000,6912467,755,1567
1,67200000,6922794,755,1567
1,67300000,6933158,755,1567
1,67400000,6943443,755,1567
1,67500000,6953725,755,1567
1,67600000,6964010,755,1567
1,67700000,6974297,755,1567
1,67800000,6984586,755,1567
1,67900000,6994886,755,1567
1,68000000,7005176,755,1567
1,68100000,7015457,755,1567
1,68200000,7025758,755,1567
1,68300000,7036026,755,1567
1,68400000,7046306,755,1567
1,68500000,7056597,755,1567
1,68600000,7066882,755,1567
1,68700000,7077169,755,1567
1,68800000,7087438,755,1567
1,68900000,7097727,755,1567
1,69000000,7108016,755,1567
1,69100000,7118278,755,1567
1,69200000,7128530,755,1567
1,69300000,7138799,755,1567
1,69400000,7149072,755,1567
1,69500000,7159351,755,1567
1,69600000,7169638,755,1567
1,69700000,7179916,755,1567
1,69800000,7190195,755,1567
1,69900000,7200459,755,1567
1,70000000,7210721,755,1567
1,70100000,7220996,755,1567
1,70200000,7231283,755,1567
1,70300000,7241535,755,1567
1,70400000,7251816,755,1567
1,70500000,7262085,755,1567
1,70600000,7272359,755,1567
1,70700000,7282635,755,1567
1,70800000,7292898,755,1567
1,70900000,7303163,755,1567
1,71000000,7313416,755,1567
1,71100000,7323682,755,1567
1,71200000,7333992,755,1567
1,71300000,7344313,755,1567
1,71400000,7354668,755,1567
1,71500000,7364947,755,1567
1,71600000,7375205,755,1567
1,71700000,7385463,755,1567
1,71800000,7395750,755,1567
1,71900000,7406033,755,1567
1,72000000,7416316,755,1567
1,72100000,7426601,755,1567
1,72200000,7436881,755,1567
1,72300000,7447141,755,1567
1,72400000,7457391,755,1567
1,72500000,7467665,755,1567
1,72600000,7477931,755,1567
1,72700000,7488208,755,1567
1,72800000,7498494,755,1567
1,72900000,7508758,755,1567
1,73000000,7519027,755,1567
1,73100000,7529291,755,1567
1,73200000,7539574,755,1567
1,73300000,7549854,755,1567
1,73400000,7560114,755,1567
1,73500000,7570371,755,1567
1,73600000,7580642,755,1567
1,73700000,7590902,755,1567
1,73800000,7601164,755,1567
1,73900000,7611410,755,1567
1,74000000,7621712,755,1567
1,74100000,7631974,755,1567
1,74200000,7642238,755,1567
1,74300000,7652518,755,1567
1,74400000,7662796,755,1567
1,74500000,7673091,755,1567
1,74600000,7683382,755,1567
1,74700000,7693644,755,1567
1,74800000,7703908,755,1567
1,74900000,7714179,755,1567
1,75000000,7724450,755,1567
1,75100000,7734729,755,1567
1,75200000,7744999,755,1567
1,75300000,7755263,755,1567
1,75400000,7765542,755,1567
1,75500000,7775836,755,1567
1,75600000,7786123,755,1567
1,75700000,7796399,755,1567
1,75800000,7806670,755,1567
1,75900000,7816936,755,1567
1,76000000,7827198,755,1567
1,76100000,7837482,755,1567
1,76200000,7847755,755,1567
1,76300000,7858036,755,1567
1,76400000,7868324,755,1567
1,76500000,7878606,755,1567
1,76600000,7888886,755,1567
1,76700000,7899162,755,1567
1,76800000,7909433,755,1567
1,76900000,7919700,755,1567
1,77000000,7929971,755,1567
1,77100000,7940298,755,1567
1,77200000,7950611,755,1567
1,77300000,7960876,755,1567
1,77400000,7971145,755,1567
1,77500000,7981411,755,1567
1,77600000,7991682,755,1567
1,77700000,8001943,755,1567
1,77800000,8012214,755,1567
1,77900000,8022495,755,1567
1,78000000,8032759,755,1567
1,78100000,8043024,755,1567
1,78200000,8053290,755,1567
1,78300000,8063569,755,1567
1,78400000,8073842,755,1567
1,78500000,8084112,755,1567
1,78600000,8094401,755,1567
1,78700000,8104676,755,1567
1,78800000,8114957,755,1567
1,78900000,8125239,755,1567
1,79000000,8135504,755,1567
1,79100000,8145780,755,1567
1,79200000,8156069,755,1567
1,79300000,8166334,755,1567
1,79400000,8176596,755,1567
1,79500000,8186868,755,1567
1,79600000,8197313,755,1567
1,79700000,8207620,755,1567
1,79800000,8217922,755,1567
1,79900000,8228214,755,1567
1,80000000,8238500,755,1567
1,80100000,8248792,755,1567
1,80200000,8259064,755,1567
1,80300000,8269324,755,1567
1,80400000,8279584,755,1567
1,80500000,8289851,755,1567
1,80600000,8300115,755,1567
1,80700000,8310370,755,1567
1,80800000,8320640,755,1567
1,80900000,8330895,755,1567
1,81000000,8341153,755,1567
1,81100000,8351425,755,1567
1,81200000,8361698,755,1567
1,81300000,8371988,755,1567
1,81400000,8382255,755,1567
1,81500000,8392528,755,1567
1,81600000,8402818,755,1567
1,81700000,8413081,755,1567
1,81800000,8423348,755,1567
1,81900000,8433604,755,1567
1,82000000,8443866,755,1567
1,82100000,8454119,755,1567
1,82200000,8464371,755,1567
1,82300000,8474624,755,1567
1,82400000,8484887,755,1567
1,82500000,8495147,755,1567
1,82600000,8505398,755,1567
1,82700000,8515658,755,1567
1,82800000,8525908,755,1567
1,82900000,8536168,755,1567
1,83000000,8546430,755,1567
1,83100000,8556692,755,1567
1,83200000,8566939,755,1567
1,83300000,8577209,755,1567
1,83400000,8587522,755,1567
1,83500000,8597823,755,1567
1,83600000,8608097,755,1567
1,83700000,8618387,755,1567
1,83800000,8628673,755,1567
1,83900000,8638952,755,1567
1,84000000,8649216,755,1567
1,84100000,8659488,755,1567
1,84200000,8669784,755,1567
1,84300000,8680077,755,1567
1,84400000,8690364,755,1567
1,84500000,8700641,755,1567
1,84600000,8710924,755,1567
1,84700000,8721190,755,1567
1,84800000,8731457,755,1567
1,84900000,8741742,755,1567
1,85000000,8752031,755,1567
1,85100000,8762320,755,1567
1,85200000,8772587,755,1567
1,85300000,8782854,755,1567
1,85400000,8793110,755,1567
1,85500000,8803374,755,1567
1,85600000,8813659,755,1567
1,85700000,8823908,755,1567
1,85800000,8834176,755,1567
1,85900000,8844441,755,1567
1,86000000,8854733,755,1567
1,86100000,8865021,755,1567
1,86200000,8875308,755,1567
1,86300000,8885598,755,1567
1,86400000,8895868,755,1567
1,86500000,8906130,755,1567
1,86600000,8916385,755,1567
1,86700000,8926638,755,1567
1,86800000,8936909,755,1567
1,86900000,8947164,755,1567
1,87000000,8957417,755,1567
1,87100000,8967685,755,1567
1,87200000,8977943,755,1567
1,87300000,8988204,755,1567
1,87400000,8998468,755,1567
1,87500000,9008736,755,1567
1,87600000,9019004,755,1567
1,87700000,9029247,755,1567
1,87800000,9039506,755,1567
1,87900000,9049757,755,1567
1,88000000,9060007,755,1567
1,88100000,9070294,755,1567
1,88200000,9080666,755,1567
1,88300000,9090951,755,1567
1,88400000,9101214,755,1567
1,88500000,9111499,755,1567
1,88600000,9121798,755,1567
1,88700000,9132086,755,1567
1,88800000,9142352,755,1567
1,88900000,9152615,755,1567
1,89000000,9162882,755,1567
1,89100000,9173225,755,1567
1,89200000,9183512,755,1567
1,89300000,9193771,755,1567
1,89400000,9204022,755,1567
1,89500000,9214274,755,1567
1,89600000,9224545,755,1567
1,89700000,9234813,755,1567
1,89800000,9245084,755,1567
1,89900000,9255363,755,1567
1,90000000,9265641,755,1567
1,90000001,9265651,755,1567
2,100000,12199,4187,13319
2,200000,23842,5083,15712
2,300000,35347,5481,16801
2,400000,46839,5795,17431
2,500000,58334,6039,18086
2,600000,69821,6402,18775
2,700000,81281,6660,19348
2,800000,92752,6850,19764
2,900000,104217,7007,20138
2,1000000,115643,7167,20589
2,1100000,127101,7336,21002
2,1200000,138546,7565,21499
2,1300000,150001,7682,21746
2,1400000,161433,7808,22157
2,1500000,172916,7978,22562
2,1600000,184365,8091,22851
2,1700000,195796,8185,22988
2,1800000,207463,8242,23126
2,1900000,219008,8306,23357
2,2000000,230501,8402,23653
2,2100000,241979,8524,24022
2,2200000,253469,8635,24315
2,2300000,264932,8760,24544
2,2400000,276372,8862,24689
2,2500000,287826,8904,24739
2,2600000,299325,9009,24946
2,2700000,310776,9084,25167
2,2800000,322179,9108,25216
2,2900000,333577,9153,25283
2,3000000,345028,9196,25392
2,3100000,356471,9241,25443
2,3200000,367931,9313,25548
2,3300000,379378,9407,25706
2,3400000,390795,9494,25940
2,3500000,402249,9561,26075
2,3600000,413680,9599,26167
