context_length,alpha,beta,adapt,chars_processed,time_microsec,bpc
1,49,77,0,28500000,2891942,0
1,49,77,0,29000000,2942609,0
1,49,77,0,29500000,2993316,0
1,49,77,0,30000000,3044001,0
1,49,77,0,30500000,3094703,0
1,49,77,0,31000000,3145390,0
1,49,77,0,31500000,3196120,0
1,49,77,0,32000000,3246798,0
1,49,77,0,32500000,3297504,0
1,49,77,0,33000000,3348172,0
1,49,77,0,33500000,3398886,0
1,49,77,0,34000000,3449663,0
1,49,77,0,34500000,3500400,0
1,49,77,0,35000000,3551139,0
1,49,77,0,35500000,3601877,0
1,49,77,0,36000000,3652621,0
1,49,77,0,36500000,3703305,0
1,49,77,0,37000000,3753987,0
1,49,77,0,37500000,3804666,0
1,49,77,0,38000000,3855404,0
1,49,77,0,38500000,3906045,0
1,49,77,0,39000000,3956738,0
1,49,77,0,39500000,4007421,0
1,49,77,0,40000000,4058090,0
1,49,77,0,40500000,4108795,0
1,49,77,0,41000000,4159464,0
1,49,77,0,41500000,4210129,0
1,49,77,0,42000000,4260896,0
1,49,77,0,42500000,4311572,0
1,49,77,0,43000000,4362288,0
1,49,77,0,43500000,4412960,0
1,49,77,0,44000000,4463634,0
1,49,77,0,44500000,4514295,0
1,49,77,0,45000000,4564973,0
1,49,77,0,45500000,4615658,0
1,49,77,0,46000000,4666339,0
1,49,77,0,46500000,4717031,0
1,49,77,0,47000000,4767740,0
1,49,77,0,47500000,4818445,0
1,49,77,0,48000000,4869110,0
1,49,77,0,48500000,4919786,0
1,49,77,0,49000000,4970476,0
1,49,77,0,49500000,5021165,0
1,49,77,0,50000000,5071849,0
1,49,77,0,50500000,5122522,0
1,49,77,0,51000000,5173204,0
1,49,77,0,51500000,5224112,0
1,49,77,0,52000000,5274872,0
1,49,77,0,52500000,5325536,0
1,49,77,0,53000000,5376240,0
1,49,77,0,53500000,5426941,0
1,49,77,0,54000000,5477596,0
1,49,77,0,54500000,5528259,0
1,49,77,0,55000000,5578954,0
1,49,77,0,55500000,5629620,0
1,49,77,0,56000000,5680312,0
1,49,77,0,56500000,5730986,0
1,49,77,0,57000000,5781686,0
1,49,77,0,57500000,5832342,0
1,49,77,0,58000000,5883047,0
1,49,77,0,58500000,5933724,0
1,49,77,0,59000000,5984400,0
1,49,77,0,59500000,6035067,0
1,49,77,0,60000000,6085697,0
1,49,77,0,60500000,6136376,0
1,49,77,0,61000000,6187034,0
1,49,77,0,61500000,6237718,0
1,49,77,0,62000000,6288498,0
1,49,77,0,62500000,6339277,0
1,49,77,0,63000000,6389960,0
1,49,77,0,63500000,6440632,0
1,49,77,0,64000000,6491311,0
1,49,77,0,64500000,6541972,0
1,49,77,0,65000000,6592650,0
1,49,77,0,65500000,6643313,0
1,49,77,0,66000000,6693999,0
1,49,77,0,66500000,6744638,0
1,49,77,0,67000000,6795343,0
1,49,77,0,67500000,6846013,0
1,49,77,0,68000000,6896673,0
1,49,77,0,68500000,6947343,0
1,49,77,0,69000000,6998029,0
1,49,77,0,69500000,7048708,0
1,49,77,0,70000000,7099446,0
1,49,77,0,70500000,7150141,0
1,49,77,0,71000000,7201028,0
1,49,77,0,71500000,7251718,0
1,49,77,0,72000000,7302372,0
1,49,77,0,72500000,7353039,0
1,49,77,0,73000000,7403698,0
1,49,77,0,73500000,7454360,0
1,49,77,0,74000000,7505073,0
1,49,77,0,74500000,7555799,0
1,49,77,0,75000000,7606484,0
1,49,77,0,75500000,7657157,0
1,49,77,0,76000000,7707795,0
1,49,77,0,76500000,7758458,0
1,49,77,0,77000000,7809116,0
1,49,77,0,77500000,7859782,0
1,49,77,0,78000000,7910439,0
1,49,77,0,78500000,7961118,0
1,49,77,0,79000000,8011803,0
1,49,77,0,79500000,8062458,0
1,49,77,0,80000000,8113145,0
1,49,77,0,80500000,8163842,0
1,49,77,0,81000000,8214510,0
1,49,77,0,81500000,8265157,0
1,49,77,0,82000000,8315791,0
1,49,77,0,82500000,8366487,0
1,49,77,0,83000000,8417134,0
1,49,77,0,83500000,8467772,0
1,49,77,0,84000000,8518458,0
1,49,77,0,84500000,8569137,0
1,49,77,0,85000000,8619789,0
1,49,77,0,85500000,8670455,0
1,49,77,0,86000000,8721144,0
1,49,77,0,86500000,8771842,0
1,49,77,0,87000000,8822516,0
1,49,77,0,87500000,8873184,0
1,49,77,0,88000000,8923868,0
1,49,77,0,88500000,8974522,0
1,49,77,0,89000000,9025123,0
1,49,77,0,89500000,9075794,0
1,49,77,0,90000000,9126411,0
1,49,77,1,500000,51860,0
1,49,77,1,1000000,102802,0
1,49,77,1,1500000,153621,0
1,49,77,1,2000000,204374,0
1,49,77,1,2500000,255208,0
1,49,77,1,3000000,305939,0
1,49,77,1,3500000,356694,0
1,49,77,1,4000000,407347,0
1,49,77,1,4500000,458001,0
1,49,77,1,5000000,508689,0
1,49,77,1,5500000,559398,0
1,49,77,1,6000000,610105,0
1,49,77,1,6500000,660801,0
1,49,77,1,7000000,711530,0
1,49,77,1,7500000,762221,0
1,49,77,1,8000000,812903,0
1,49,77,1,8500000,863579,0
1,49,77,1,9000000,914235,0
1,49,77,1,9500000,964891,0
1,49,77,1,10000000,1015550,0
1,49,77,1,10500000,1066195,0
1,49,77,1,11000000,1116867,0
1,49,77,1,11500000,1167561,0
1,49,77,1,12000000,1218222,0
1,49,77,1,12500000,1268894,0
1,49,77,1,13000000,1319642,0
1,49,77,1,13500000,1370304,0
1,49,77,1,14000000,1421162,0
1,49,77,1,14500000,1471875,0
1,49,77,1,15000000,1522616,0
1,49,77,1,15500000,1573436,0
1,49,77,1,16000000,1624154,0
1,49,77,1,16500000,1674865,0
1,49,77,1,17000000,1725585,0
1,49,77,1,17500000,1776317,0
1,49,77,1,18000000,1827027,0
1,49,77,1,18500000,1877753,0
1,49,77,1,19000000,1928479,0
1,49,77,1,19500000,1979210,0
1,49,77,1,20000000,2029955,0
1,49,77,1,20500000,2080791,0
1,49,77,1,21000000,2131509,0
1,49,77,1,21500000,2182245,0
1,49,77,1,22000000,2232965,0
1,49,77,1,22500000,2283675,0
1,49,77,1,23000000,2334402,0
1,49,77,1,23500000,2385137,0
1,49,77,1,24000000,2435845,0
1,49,77,1,24500000,2486559,0
1,49,77,1,25000000,2537269,0
1,49,77,1,25500000,2588008,0
1,49,77,1,26000000,2638708,0
1,49,77,1,26500000,2689425,0
1,49,77,1,27000000,2740141,0
1,49,77,1,27500000,2790843,0
1,49,77,1,28000000,2841559,0
1,49,77,1,28500000,2892326,0
1,49,77,1,29000000,2943060,0
1,49,77,1,29500000,2993779,0
1,49,77,1,30000000,3044497,0
1,49,77,1,30500000,3095220,0
1,49,77,1,31000000,3145961,0
1,49,77,1,31500000,3196677,0
1,49,77,1,32000000,3247423,0
1,49,77,1,32500000,3298179,0
1,49,77,1,33000000,3348889,0
1,49,77,1,33500000,3399843,0
1,49,77,1,34000000,3450577,0
1,49,77,1,34500000,3501291,0
1,49,77,1,35000000,3552137,0
1,49,77,1,35500000,3602908,0
1,49,77,1,36000000,3653698,0
1,49,77,1,36500000,3704425,0
1,49,77,1,37000000,3755157,0
1,49,77,1,37500000,3805901,0
1,49,77,1,38000000,3856611,0
1,49,77,1,38500000,3907310,0
1,49,77,1,39000000,3958036,0
1,49,77,1,39500000,4008757,0
1,49,77,1,40000000,4059470,0
1,49,77,1,40500000,4110202,0
1,49,77,1,41000000,4160926,0
1,49,77,1,41500000,4211641,0
1,49,77,1,42000000,4262376,0
1,49,77,1,42500000,4313105,0
1,49,77,1,43000000,4363843,0
1,49,77,1,43500000,4414584,0
1,49,77,1,44000000,4465322,0
1,49,77,1,44500000,4516036,0
1,49,77,1,45000000,4566756,0
1,49,77,1,45500000,4617479,0
1,49,77,1,46000000,4668217,0
1,49,77,1,46500000,4718951,0
1,49,77,1,47000000,4769707,0
1,49,77,1,47500000,4820431,0
1,49,77,1,48000000,4871143,0
1,49,77,1,48500000,4921878,0
1,49,77,1,49000000,4972596,0
1,49,77,1,49500000,5023312,0
1,49,77,1,50000000,5074007,0
1,49,77,1,50500000,5124713,0
1,49,77,1,51000000,5175431,0
1,49,77,1,51500000,5226139,0
1,49,77,1,52000000,5276886,0
1,49,77,1,52500000,5327603,0
1,49,77,1,53000000,5378355,0
1,49,77,1,53500000,5429098,0
1,49,77,1,54000000,5479807,0
1,49,77,1,54500000,5530520,0
1,49,77,1,55000000,5581265,0
1,49,77,1,55500000,5631983,0
1,49,77,1,56000000,5682708,0
1,49,77,1,56500000,5733438,0
1,49,77,1,57000000,5784160,0
1,49,77,1,57500000,5834860,0
1,49,77,1,58000000,5885608,0
1,49,77,1,58500000,5936338,0
1,49,77,1,59000000,5987075,0
1,49,77,1,59500000,6037789,0
1,49,77,1,60000000,6088482,0
1,49,77,1,60500000,6139229,0
1,49,77,1,61000000,6189928,0
1,49,77,1,61500000,6240664,0
1,49,77,1,62000000,6291364,0
1,49,77,1,62500000,6342095,0
1,49,77,1,63000000,6392836,0
1,49,77,1,63500000,6443555,0
1,49,77,1,64000000,6494268,0
1,49,77,1,64500000,6544984,0
1,49,77,1,65000000,6595725,0
1,49,77,1,65500000,6646439,0
1,49,77,1,66000000,6697177,0
1,49,77,1,66500000,6747880,0
1,49,77,1,67000000,6798637,0
1,49,77,1,67500000,6849364,0
1,49,77,1,68000000,6900070,0
1,49,77,1,68500000,6950785,0
1,49,77,1,69000000,7001503,0
1,49,77,1,69500000,7052232,0
1,49,77,1,70000000,7102979,0
1,49,77,1,70500000,7153735,0
1,49,77,1,71000000,7206552,0
1,49,77,1,71500000,7257757,0
1,49,77,1,72000000,7308517,0
1,49,77,1,72500000,7359308,0
1,49,77,1,73000000,7410076,0
1,49,77,1,73500000,7460837,0
1,49,77,1,74000000,7511631,0
1,49,77,1,74500000,7562434,0
1,49,77,1,75000000,7613228,0
1,49,77,1,75500000,7664084,0
1,49,77,1,76000000,7714845,0
1,49,77,1,76500000,7765644,0
1,49,77,1,77000000,7816409,0
1,49,77,1,77500000,7867186,0
1,49,77,1,78000000,7917971,0
1,49,77,1,78500000,7969096,0
1,49,77,1,79000000,8022222,0
1,49,77,1,79500000,8075272,0
1,49,77,1,80000000,8128389,0
1,49,77,1,80500000,8181494,0
1,49,77,1,81000000,8234547,0
1,49,77,1,81500000,8287475,0
1,49,77,1,82000000,8340409,0
1,49,77,1,82500000,8418655,0
1,49,77,1,83000000,8471610,0
1,49,77,1,83500000,8526282,0
1,49,77,1,84000000,8584358,0
1,49,77,1,84500000,8639605,0
1,49,77,1,85000000,8690453,0
1,49,77,1,85500000,8742961,0
1,49,77,1,86000000,8794890,0
1,49,77,1,86500000,8846690,0
1,49,77,1,87000000,8898481,0
1,49,77,1,87500000,8963981,0
1,49,77,1,88000000,9020007,0
1,49,77,1,88500000,9074260,0
1,49,77,1,89000000,9124970,0
1,49,77,1,89500000,9177492,0
1,49,77,1,90000000,9254661,0
2,49,77,0,500000,64115,0
2,49,77,0,1000000,125423,0
2,49,77,0,1500000,186092,0
2,49,77,0,2000000,246289,0
2,49,77,0,2500000,306359,0
2,49,77,0,3000000,366520,0
2,49,77,0,3500000,426008,0
2,49,77,0,4000000,485264,0
2,49,77,0,4500000,544388,0
2,49,77,0,5000000,603557,0
2,49,77,0,5500000,662651,0
2,49,77,0,6000000,721699,0
2,49,77,0,6500000,780637,0
2,49,77,0,7000000,839800,0
2,49,77,0,7500000,898661,0
2,49,77,0,8000000,957515,0
2,49,77,0,8500000,1016397,0
2,49,77,0,9000000,1075303,0
2,49,77,0,9500000,1134034,0
2,49,77,0,10000000,1192834,0
2,49,77,0,10500000,1251509,0
2,49,77,0,11000000,1310187,0
2,49,77,0,11500000,1369018,0
2,49,77,0,12000000,1427727,0
2,49,77,0,12500000,1486419,0
2,49,77,0,13000000,1544974,0
2,49,77,0,13500000,1603625,0
2,49,77,0,14000000,1662097,0
2,49,77,0,14500000,1720725,0
2,49,77,0,15000000,1779355,0
2,49,77,0,15500000,1837911,0
2,49,77,0,16000000,1896447,0
2,49,77,0,16500000,1954904,0
2,49,77,0,17000000,2013394,0
2,49,77,0,17500000,2072010,0
2,49,77,0,18000000,2130484,0
2,49,77,0,18500000,2188957,0
2,49,77,0,19000000,2247393,0
2,49,77,0,19500000,2305842,0
2,49,77,0,20000000,2364390,0
2,49,77,0,20500000,2422835,0
2,49,77,0,21000000,2481320,0
2,49,77,0,21500000,2539839,0
2,49,77,0,22000000,2598374,0
2,49,77,0,22500000,2656739,0
2,49,77,0,23000000,2715158,0
2,49,77,0,23500000,2773535,0
2,49,77,0,24000000,2831849,0
2,49,77,0,24500000,2890167,0
2,49,77,0,25000000,2948518,0
2,49,77,0,25500000,3006926,0
2,49,77,0,26000000,3065444,0
2,49,77,0,26500000,3124139,0
2,49,77,0,27000000,3182833,0
2,49,77,0,27500000,3241401,0
2,49,77,0,28000000,3300086,0
2,49,77,0,28500000,3358689,0
2,49,77,0,29000000,3417209,0
2,49,77,0,29500000,3475621,0
2,49,77,0,30000000,3534196,0
2,49,77,0,30500000,3592779,0
2,49,77,0,31000000,3651314,0
2,49,77,0,31500000,3709680,0
2,49,77,0,32000000,3768092,0
2,49,77,0,32500000,3826617,0
2,49,77,0,33000000,3885037,0
2,49,77,0,33500000,3943453,0
2,49,77,0,34000000,4001789,0
2,49,77,0,34500000,4060101,0
2,49,77,0,35000000,4118443,0
2,49,77,0,35500000,4176899,0
2,49,77,0,36000000,4235433,0
2,49,77,0,36500000,4293749,0
2,49,77,0,37000000,4352300,0
2,49,77,0,37500000,4410656,0
2,49,77,0,38000000,4468919,0
2,49,77,0,38500000,4527186,0
2,49,77,0,39000000,4585461,0
2,49,77,0,39500000,4643692,0
2,49,77,0,40000000,4701922,0
2,49,77,0,40500000,4760005,0
2,49,77,0,41000000,4818005,0
2,49,77,0,41500000,4876013,0
2,49,77,0,42000000,4933976,0
2,49,77,0,42500000,4991875,0
2,49,77,0,43000000,5049722,0
2,49,77,0,43500000,5107592,0
2,49,77,0,44000000,5165539,0
2,49,77,0,44500000,5223410,0
2,49,77,0,45000000,5281245,0
2,49,77,0,45500000,5339096,0
2,49,77,0,46000000,5396880,0
2,49,77,0,46500000,5454729,0
2,49,77,0,47000000,5512473,0
2,49,77,0,47500000,5569954,0
2,49,77,0,48000000,5627255,0
2,49,77,0,48500000,5684565,0
2,49,77,0,49000000,5741804,0
2,49,77,0,49500000,5799084,0
2,49,77,0,50000000,5856308,0
2,49,77,0,50500000,5913597,0
2,49,77,0,51000000,5970835,0
2,49,77,0,51500000,6027976,0
2,49,77,0,52000000,6085190,0
2,49,77,0,52500000,6142416,0
2,49,77,0,53000000,6199654,0
2,49,77,0,53500000,6256910,0
2,49,77,0,54000000,6314160,0
2,49,77,0,54500000,6371375,0
2,49,77,0,55000000,6428567,0
2,49,77,0,55500000,6485780,0
2,49,77,0,56000000,6543082,0
2,49,77,0,56500000,6600347,0
2,49,77,0,57000000,6657502,0
2,49,77,0,57500000,6714692,0
2,49,77,0,58000000,6772030,0
2,49,77,0,58500000,6829256,0
2,49,77,0,59000000,6886467,0
2,49,77,0,59500000,6943697,0
2,49,77,0,60000000,7000799,0
2,49,77,0,60500000,7058048,0
2,49,77,0,61000000,7115223,0
2,49,77,0,61500000,7172500,0
2,49,77,0,62000000,7229719,0
2,49,77,0,62500000,7286971,0
2,49,77,0,63000000,7344167,0
2,49,77,0,63500000,7401378,0
2,49,77,0,64000000,7458598,0
2,49,77,0,64500000,7515782,0
2,49,77,0,65000000,7572943,0
2,49,77,0,65500000,7630234,0
2,49,77,0,66000000,7687459,0
2,49,77,0,66500000,7744567,0
2,49,77,0,67000000,7801777,0
2,49,77,0,67500000,7859039,0
2,49,77,0,68000000,7916258,0
2,49,77,0,68500000,7973475,0
2,49,77,0,69000000,8030663,0
2,49,77,0,69500000,8087965,0
2,49,77,0,70000000,8145194,0
2,49,77,0,70500000,8202390,0
2,49,77,0,71000000,8259665,0
2,49,77,0,71500000,8316932,0
2,49,77,0,72000000,8374012,0
2,49,77,0,72500000,8431137,0
2,49,77,0,73000000,8488278,0
2,49,77,0,73500000,8545487,0
2,49,77,0,74000000,8602693,0
2,49,77,0,74500000,8659876,0
2,49,77,0,75000000,8717093,0
2,49,77,0,75500000,8774344,0
2,49,77,0,76000000,8831457,0
2,49,77,0,76500000,8888653,0
2,49,77,0,77000000,8945839,0
2,49,77,0,77500000,9003027,0
2,49,77,0,78000000,9060221,0
2,49,77,0,78500000,9117408,0
2,49,77,0,79000000,9174639,0
2,49,77,0,79500000,9231882,0
2,49,77,0,80000000,9288980,0
2,49,77,0,80500000,9346167,0
2,49,77,0,81000000,9403304,0
2,49,77,0,81500000,9460406,0
2,49,77,0,82000000,9517524,0
2,49,77,0,82500000,9574726,0
2,49,77,0,83000000,9631788,0
2,49,77,0,83500000,9688923,0
2,49,77,0,84000000,9746133,0
2,49,77,0,84500000,9803311,0
2,49,77,0,85000000,9860472,0
2,49,77,0,85500000,9917662,0
2,49,77,0,86000000,9974862,0
2,49,77,0,86500000,10032084,0
2,49,77,0,87000000,10089296,0
2,49,77,0,87500000,10146495,0
2,49,77,0,88000000,10203743,0
2,49,77,0,88500000,10261022,0
2,49,77,0,89000000,10318229,0
2,49,77,0,89500000,10375394,0
2,49,77,0,90000000,10432559,0
2,49,77,1,500000,63889,0
2,49,77,1,1000000,125013,0
2,49,77,1,1500000,185435,0
2,49,77,1,2000000,245447,0
2,49,77,1,2500000,305365,0
2,49,77,1,3000000,365184,0
2,49,77,1,3500000,424566,0
2,49,77,1,4000000,483719,0
2,49,77,1,4500000,542747,0
2,49,77,1,5000000,601823,0
2,49,77,1,5500000,660801,0
2,49,77,1,6000000,719716,0
2,49,77,1,6500000,778560,0
2,49,77,1,7000000,837591,0
2,49,77,1,7500000,896535,0
2,49,77,1,8000000,955266,0
2,49,77,1,8500000,1014061,0
2,49,77,1,9000000,1072891,0
2,49,77,1,9500000,1131521,0
2,49,77,1,10000000,1190215,0
2,49,77,1,10500000,1248825,0
2,49,77,1,11000000,1307383,0
2,49,77,1,11500000,1366068,0
2,49,77,1,12000000,1424620,0
2,49,77,1,12500000,1483131,0
2,49,77,1,13000000,1541561,0
2,49,77,1,13500000,1600061,0
2,49,77,1,14000000,1658395,0
2,49,77,1,14500000,1716845,0
2,49,77,1,15000000,1775349,0
2,49,77,1,15500000,1833871,0
2,49,77,1,16000000,1892233,0
2,49,77,1,16500000,1950552,0
2,49,77,1,17000000,2008871,0
2,49,77,1,17500000,2067300,0
2,49,77,1,18000000,2125602,0
2,49,77,1,18500000,2183935,0
2,49,77,1,19000000,2242253,0
2,49,77,1,19500000,2300514,0
2,49,77,1,20000000,2358904,0
2,49,77,1,20500000,2417189,0
2,49,77,1,21000000,2475546,0
2,49,77,1,21500000,2533887,0
2,49,77,1,22000000,2592144,0
2,49,77,1,22500000,2650358,0
2,49,77,1,23000000,2708594,0
2,49,77,1,23500000,2766823,0
2,49,77,1,24000000,2825023,0
2,49,77,1,24500000,2883388,0
2,49,77,1,25000000,2941644,0
2,49,77,1,25500000,2999940,0
2,49,77,1,26000000,3058358,0
2,49,77,1,26500000,3116860,0
2,49,77,1,27000000,3175329,0
2,49,77,1,27500000,3233703,0
2,49,77,1,28000000,3292156,0
2,49,77,1,28500000,3350531,0
2,49,77,1,29000000,3408840,0
2,49,77,1,29500000,3467066,0
2,49,77,1,30000000,3525336,0
2,49,77,1,30500000,3583714,0
2,49,77,1,31000000,3642050,0
2,49,77,1,31500000,3700170,0
2,49,77,1,32000000,3758361,0
2,49,77,1,32500000,3816668,0
2,49,77,1,33000000,3874867,0
2,49,77,1,33500000,3933071,0
2,49,77,1,34000000,3991191,0
2,49,77,1,34500000,4049294,0
2,49,77,1,35000000,4107414,0
2,49,77,1,35500000,4165670,0
2,49,77,1,36000000,4224008,0
2,49,77,1,36500000,4282087,0
2,49,77,1,37000000,4340163,0
2,49,77,1,37500000,4398294,0
2,49,77,1,38000000,4456373,0
2,49,77,1,38500000,4514393,0
2,49,77,1,39000000,4572486,0
2,49,77,1,39500000,4630529,0
2,49,77,1,40000000,4688504,0
2,49,77,1,40500000,4746382,0
2,49,77,1,41000000,4804167,0
2,49,77,1,41500000,4862031,0
2,49,77,1,42000000,4919848,0
2,49,77,1,42500000,4977615,0
2,49,77,1,43000000,5035371,0
2,49,77,1,43500000,5093117,0
2,49,77,1,44000000,5150973,0
2,49,77,1,44500000,5208635,0
2,49,77,1,45000000,5266354,0
2,49,77,1,45500000,5324067,0
2,49,77,1,46000000,5381731,0
2,49,77,1,46500000,5439623,0
2,49,77,1,47000000,5497273,0
2,49,77,1,47500000,5554666,0
2,49,77,1,48000000,5611892,0
2,49,77,1,48500000,5669106,0
2,49,77,1,49000000,5726209,0
2,49,77,1,49500000,5783390,0
2,49,77,1,50000000,5840520,0
2,49,77,1,50500000,5897666,0
2,49,77,1,51000000,5954779,0
2,49,77,1,51500000,6011815,0
2,49,77,1,52000000,6068904,0
2,49,77,1,52500000,6125996,0
2,49,77,1,53000000,6183130,0
2,49,77,1,53500000,6240315,0
2,49,77,1,54000000,6297430,0
2,49,77,1,54500000,6354523,0
2,49,77,1,55000000,6411596,0
2,49,77,1,55500000,6468725,0
2,49,77,1,56000000,6525847,0
2,49,77,1,56500000,6582999,0
2,49,77,1,57000000,6640079,0
2,49,77,1,57500000,6697150,0
2,49,77,1,58000000,6754383,0
2,49,77,1,58500000,6811533,0
2,49,77,1,59000000,6868613,0
2,49,77,1,59500000,6925876,0
2,49,77,1,60000000,6982915,0
2,49,77,1,60500000,7040073,0
2,49,77,1,61000000,7097073,0
2,49,77,1,61500000,7154232,0
2,49,77,1,62000000,7211319,0
2,49,77,1,62500000,7268477,0
2,49,77,1,63000000,7325540,0
2,49,77,1,63500000,7382621,0
2,49,77,1,64000000,7439758,0
2,49,77,1,64500000,7496799,0
2,49,77,1,65000000,7553831,0
2,49,77,1,65500000,7611013,0
2,49,77,1,66000000,7668129,0
2,49,77,1,66500000,7725157,0
2,49,77,1,67000000,7782305,0
2,49,77,1,67500000,7839482,0
2,49,77,1,68000000,7896579,0
2,49,77,1,68500000,7953687,0
2,49,77,1,69000000,8010725,0
2,49,77,1,69500000,8067869,0
2,49,77,1,70000000,8124963,0
2,49,77,1,70500000,8182052,0
2,49,77,1,71000000,8239527,0
2,49,77,1,71500000,8296669,0
2,49,77,1,72000000,8353627,0
2,49,77,1,72500000,8410640,0
2,49,77,1,73000000,8467673,0
2,49,77,1,73500000,8524750,0
2,49,77,1,74000000,8581821,0
2,49,77,1,74500000,8638863,0
2,49,77,1,75000000,8695924,0
2,49,77,1,75500000,8753042,0
2,49,77,1,76000000,8810041,0
2,49,77,1,76500000,8867133,0
2,49,77,1,77000000,8924136,0
2,49,77,1,77500000,8981156,0
2,49,77,1,78000000,9038261,0
2,49,77,1,78500000,9095289,0
2,49,77,1,79000000,9152406,0
2,49,77,1,79500000,9209502,0
2,49,77,1,80000000,9266481,0
2,49,77,1,80500000,9323553,0
2,49,77,1,81000000,9380578,0
2,49,77,1,81500000,9437588,0
2,49,77,1,82000000,9494559,0
2,49,77,1,82500000,9551633,0
2,49,77,1,83000000,9608613,0
2,49,77,1,83500000,9665619,0
2,49,77,1,84000000,9722709,0
2,49,77,1,84500000,9779768,0
2,49,77,1,85000000,9836822,0
2,49,77,1,85500000,9894080,0
2,49,77,1,86000000,9951194,0
2,49,77,1,86500000,10008293,0
2,49,77,1,87000000,10065371,0
2,49,77,1,87500000,10122363,0
2,49,77,1,88000000,10179432,0
2,49,77,1,88500000,10236634,0
2,49,77,1,89000000,10293680,0
2,49,77,1,89500000,10350723,0
2,49,77,1,90000000,10407774,0
3,49,77,0,500000,77322,0
3,49,77,0,1000000,149934,0
3,49,77,0,1500000,221735,0
3,49,77,0,2000000,292912,0
3,49,77,0,2500000,364358,0
3,49,77,0,3000000,435674,0
3,49,77,0,3500000,506433,0
3,49,77,0,4000000,576944,0
3,49,77,0,4500000,647525,0
3,49,77,0,5000000,718040,0
3,49,77,0,5500000,788378,0
3,49,77,0,6000000,858570,0
3,49,77,0,6500000,928577,0
3,49,77,0,7000000,998895,0
3,49,77,0,7500000,1068986,0
3,49,77,0,8000000,1138896,0
3,49,77,0,8500000,1209068,0
3,49,77,0,9000000,1279069,0
3,49,77,0,9500000,1350033,0
3,49,77,0,10000000,1419817,0
3,49,77,0,10500000,1489495,0
3,49,77,0,11000000,1559177,0
3,49,77,0,11500000,1629024,0
3,49,77,0,12000000,1698955,0
3,49,77,0,12500000,1768688,0
3,49,77,0,13000000,1838248,0
3,49,77,0,13500000,1908111,0
3,49,77,0,14000000,1977594,0
3,49,77,0,14500000,2047229,0
3,49,77,0,15000000,2116914,0
3,49,77,0,15500000,2186639,0
3,49,77,0,16000000,2256222,0
3,49,77,0,16500000,2325556,0
3,49,77,0,17000000,2395015,0
3,49,77,0,17500000,2464721,0
3,49,77,0,18000000,2534127,0
3,49,77,0,18500000,2603469,0
3,49,77,0,19000000,2672650,0
3,49,77,0,19500000,2741933,0
3,49,77,0,20000000,2811477,0
3,49,77,0,20500000,2880753,0
3,49,77,0,21000000,2950138,0
3,49,77,0,21500000,3019441,0
3,49,77,0,22000000,3088710,0
3,49,77,0,22500000,3157843,0
3,49,77,0,23000000,3227064,0
3,49,77,0,23500000,3296189,0
3,49,77,0,24000000,3367511,0
3,49,77,0,24500000,3436720,0
3,49,77,0,25000000,3506008,0
3,49,77,0,25500000,3575322,0
3,49,77,0,26000000,3644258,0
3,49,77,0,26500000,3713468,0
3,49,77,0,27000000,3782730,0
3,49,77,0,27500000,3852032,0
3,49,77,0,28000000,3921133,0
3,49,77,0,28500000,3990084,0
3,49,77,0,29000000,4059400,0
3,49,77,0,29500000,4128179,0
