context_length,alpha,beta,adapt,pretrain,chars_processed,time_microsec,bpc
7,49,77,1,1,9500000,4314549,0
7,49,77,1,1,10000000,4545605,0
7,49,77,1,1,10500000,4769371,0
7,49,77,1,1,11000000,4988937,0
7,49,77,1,1,11500000,5214580,0
7,49,77,1,1,12000000,5447853,0
8,49,77,0,1,500000,317799,0
8,49,77,0,1,1000000,578310,0
8,49,77,0,1,1500000,841235,0
8,49,77,0,1,2000000,1111101,0
8,49,77,0,1,2500000,1384981,0
8,49,77,0,1,3000000,1649480,0
8,49,77,0,1,3500000,1938760,0
8,49,77,0,1,4000000,2200383,0
8,49,77,0,1,4500000,2480435,0
8,49,77,0,1,5000000,2753582,0
8,49,77,0,1,5500000,3032597,0
8,49,77,0,1,6000000,3307198,0
8,49,77,0,1,6500000,3576270,0
8,49,77,0,1,7000000,3860566,0
8,49,77,0,1,7500000,4146312,0
8,49,77,0,1,8000000,4429818,0
8,49,77,0,1,8500000,4701792,0
8,49,77,0,1,9000000,4983553,0
8,49,77,0,1,9500000,5262332,0
8,49,77,0,1,10000000,5543211,0
8,49,77,0,1,10500000,5816515,0
8,49,77,0,1,11000000,6084104,0
8,49,77,0,1,11500000,6362086,0
8,49,77,0,1,12000000,6649990,0
8,49,77,1,1,500000,294794,0
8,49,77,1,1,1000000,610124,0
8,49,77,1,1,1500000,958547,0
8,49,77,1,1,2000000,1236375,0
8,49,77,1,1,2500000,1508693,0
8,49,77,1,1,3000000,1772318,0
8,49,77,1,1,3500000,2060649,0
8,49,77,1,1,4000000,2320714,0
8,49,77,1,1,4500000,2599058,0
8,49,77,1,1,5000000,2870603,0
8,49,77,1,1,5500000,3148778,0
8,49,77,1,1,6000000,3421980,0
8,49,77,1,1,6500000,3689410,0
8,49,77,1,1,7000000,3972161,0
8,49,77,1,1,7500000,4255978,0
8,49,77,1,1,8000000,4537678,0
8,49,77,1,1,8500000,4808591,0
8,49,77,1,1,9000000,5088677,0
8,49,77,1,1,9500000,5365969,0
8,49,77,1,1,10000000,5645696,0
8,49,77,1,1,10500000,5917107,0
8,49,77,1,1,11000000,6182584,0
8,49,77,1,1,11500000,6458577,0
8,49,77,1,1,12000000,6744461,0
9,49,77,0,1,500000,289169,0
9,49,77,0,1,1000000,586033,0
9,49,77,0,1,1500000,885946,0
9,49,77,0,1,2000000,1196000,0
9,49,77,0,1,2500000,1509944,0
9,49,77,0,1,3000000,1814532,0
9,49,77,0,1,3500000,2147092,0
9,49,77,0,1,4000000,2449131,0
9,49,77,0,1,4500000,2772097,0
9,49,77,0,1,5000000,3087205,0
9,49,77,0,1,5500000,3408663,0
9,49,77,0,1,6000000,3723015,0
9,49,77,0,1,6500000,4023751,0
9,49,77,0,1,7000000,4340751,0
9,49,77,0,1,7500000,4676335,0
9,49,77,0,1,8000000,5010035,0
9,49,77,0,1,8500000,5330328,0
9,49,77,0,1,9000000,5662000,0
9,49,77,0,1,9500000,5991376,0
9,49,77,0,1,10000000,6350674,0
9,49,77,0,1,10500000,6712215,0
9,49,77,0,1,11000000,7026800,0
9,49,77,0,1,11500000,7356376,0
9,49,77,0,1,12000000,7696068,0
9,49,77,1,1,500000,288825,0
9,49,77,1,1,1000000,585281,0
9,49,77,1,1,1500000,885067,0
9,49,77,1,1,2000000,1195212,0
9,49,77,1,1,2500000,1508867,0
9,49,77,1,1,3000000,1813179,0
9,49,77,1,1,3500000,2143771,0
9,49,77,1,1,4000000,2445433,0
9,49,77,1,1,4500000,2768226,0
9,49,77,1,1,5000000,3083359,0
9,49,77,1,1,5500000,3405233,0
9,49,77,1,1,6000000,3719846,0
